"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2100898"	"NC_035784.1"	25103895	25103895	"+"	6.74647704801128e-168	1.26773930159808e-164	-87.4468412942989
"2100899"	"NC_035784.1"	25104229	25104229	"+"	2.44010517608965e-111	5.86984730930448e-109	-87.8874982952698
"2100900"	"NC_035784.1"	25104272	25104272	"+"	2.71123989718541e-97	4.37522465288772e-95	-87.5735123555337
"2100903"	"NC_035784.1"	25104872	25104872	"+"	3.02819050157215e-154	3.17522065100402e-151	-76.0849671019672
"2100916"	"NC_035784.1"	25106645	25106645	"+"	1.15476544667479e-130	5.09306430474475e-128	-84.4764371699577
"2100917"	"NC_035784.1"	25106661	25106661	"+"	4.23407275297148e-109	9.56267102054667e-107	-79.5082772855558
"2100935"	"NC_035784.1"	25109478	25109478	"+"	5.36021854883469e-118	1.57967121595497e-115	-80.0375076602751
"2100938"	"NC_035784.1"	25109723	25109723	"+"	3.8269283586531e-119	1.16424843756979e-116	-77.3939502416324
"2100939"	"NC_035784.1"	25109852	25109852	"+"	8.34048057406025e-112	2.03708471594003e-109	-77.8634235468768
"2100940"	"NC_035784.1"	25110390	25110390	"+"	1.77986116940471e-110	4.17672052639707e-108	-80.2598253275109
"2100942"	"NC_035784.1"	25110425	25110425	"+"	3.48198082907125e-103	6.62336047627832e-101	-79.3289619755768
"2100945"	"NC_035784.1"	25110789	25110789	"+"	2.17431668339516e-85	2.53942818175498e-83	-75.222816399287
"2100950"	"NC_035784.1"	25111949	25111949	"+"	6.57884605154172e-83	7.19369973262135e-81	-79.4758980181668
"2100955"	"NC_035784.1"	25112364	25112364	"+"	1.31941442958521e-144	9.45973440141485e-142	-76.6232644512103
"2100964"	"NC_035784.1"	25112972	25112972	"+"	2.26454812334352e-117	6.55052099831882e-115	-76.062037699833
"2100965"	"NC_035784.1"	25113007	25113007	"+"	1.077811743018e-131	4.91432880535016e-129	-76.5423518461061
"2101010"	"NC_035784.1"	25117860	25117860	"+"	8.336720033275e-70	6.37547383702478e-68	-75.4653789235922
"2101011"	"NC_035784.1"	25117887	25117887	"+"	1.60979055979026e-101	2.91995711113186e-99	-77.6846858146244
"2101015"	"NC_035784.1"	25118905	25118905	"+"	7.60665640467162e-191	4.56325357581204e-187	-85.5086187966623
"2101016"	"NC_035784.1"	25118918	25118918	"+"	1.71776457170061e-182	6.53270955154896e-179	-86.1947791164659
"2101017"	"NC_035784.1"	25118925	25118925	"+"	7.06095463415139e-170	1.46601860671156e-166	-87.7207516469561
"2101018"	"NC_035784.1"	25119043	25119043	"+"	4.69178178376605e-169	9.38204157985954e-166	-86.1424332344214
"2101032"	"NC_035784.1"	25121422	25121422	"+"	7.04382309253066e-146	5.30106849807917e-143	-81.1418794753184
"2101033"	"NC_035784.1"	25121431	25121431	"+"	9.80975405540815e-129	4.04251335798537e-126	-76.8598348430281
"2102305"	"NC_035784.1"	25244106	25244106	"+"	6.06626410955247e-75	5.34510945740004e-73	-77.5128759981271
"2102321"	"NC_035784.1"	25248527	25248527	"+"	1.14108839200867e-66	7.99227612375053e-65	-82.5925501432665
"2104681"	"NC_035784.1"	25392251	25392251	"+"	5.35858836947994e-67	3.78990962953466e-65	-75.1318140223975
"2104759"	"NC_035784.1"	25402045	25402045	"+"	5.09406386962631e-45	1.89794449473553e-43	-80.8372093023256
"2106239"	"NC_035784.1"	25511313	25511313	"+"	1.99794376203863e-91	2.75463702118701e-89	-79.5408750719632
"2106242"	"NC_035784.1"	25512244	25512244	"+"	3.11918760819292e-91	4.27704916761313e-89	-81.8149641769274
"2106244"	"NC_035784.1"	25512406	25512406	"+"	1.2128857181125e-94	1.81973803177204e-92	-75.7558270013786
"2106245"	"NC_035784.1"	25512418	25512418	"+"	1.12846856606891e-99	1.94551777835319e-97	-76.6390031989861
"2106246"	"NC_035784.1"	25512581	25512581	"+"	2.45722638503182e-141	1.56885261936485e-138	-79.8786544342508
"2106247"	"NC_035784.1"	25512612	25512612	"+"	6.55957161382242e-133	3.11173421978236e-130	-78.5896576867745
"2106248"	"NC_035784.1"	25512684	25512684	"+"	2.02807341959107e-149	1.75190920912821e-146	-81.9624032819235
"2106249"	"NC_035784.1"	25512746	25512746	"+"	7.80504286428428e-135	3.94626943411235e-132	-84.3669884906998
"2106300"	"NC_035784.1"	25522164	25522164	"+"	2.38394139233131e-62	1.4786806685773e-60	-79.0768831361495
"2106449"	"NC_035784.1"	25545279	25545279	"+"	2.15264058862268e-81	2.25864426553104e-79	-78.058038177204
"2106707"	"NC_035784.1"	25571129	25571129	"+"	4.29881203854019e-183	1.69672304109057e-179	-84.1043725945644
"2106708"	"NC_035784.1"	25571146	25571146	"+"	1.54990089732038e-188	8.27293201772606e-185	-83.0120989586468
"2106715"	"NC_035784.1"	25572870	25572870	"+"	9.79138975736043e-127	3.79230709860069e-124	-75.2291825821238
"2118747"	"NC_035784.1"	27049128	27049128	"+"	4.29288851619406e-38	1.27801599715875e-36	-79.2264302981467
"2126282"	"NC_035784.1"	27678124	27678124	"+"	1.17784602227982e-121	3.88162409205432e-119	-75.6206293706294
"2126283"	"NC_035784.1"	27678194	27678194	"+"	1.25218245862289e-177	3.74764682040088e-174	-79.4719378845275
"2126284"	"NC_035784.1"	27678216	27678216	"+"	1.46152854789623e-178	4.57623848324305e-175	-79.4370054777845
"2126299"	"NC_035784.1"	27680692	27680692	"+"	1.16753182234958e-105	2.38930772055038e-103	-75.1866666666667
"2126350"	"NC_035784.1"	27687456	27687456	"+"	1.18899659793679e-106	2.50468906092472e-104	-77.9874436916965
"2126384"	"NC_035784.1"	27689795	27689795	"+"	6.99487788121913e-159	8.87139004465042e-156	-80.7204493650277
"2126388"	"NC_035784.1"	27690426	27690426	"+"	4.45414110104511e-96	6.9648067492335e-94	-81.3914268636325
"2126401"	"NC_035784.1"	27693024	27693024	"+"	2.56508124917487e-114	6.74296851471795e-112	-77.8714480824782
"2126402"	"NC_035784.1"	27693073	27693073	"+"	1.39117402593077e-158	1.74965306603897e-155	-82.4553631855489
"2126403"	"NC_035784.1"	27693082	27693082	"+"	3.17919076088277e-149	2.7271644685023e-146	-81.7905818626594
"2126404"	"NC_035784.1"	27693093	27693093	"+"	8.5194891257684e-143	5.72234504992172e-140	-82.2634375638667
"2126468"	"NC_035784.1"	27700358	27700358	"+"	9.2240665624698e-58	5.0284702545636e-56	-82.3202614379085
"2126483"	"NC_035784.1"	27701748	27701748	"+"	4.88795346001064e-75	4.31866395454731e-73	-75.2412252981081
"2126520"	"NC_035784.1"	27706717	27706717	"+"	3.19106088824167e-113	8.13075873794012e-111	-76.988504884486
"2126521"	"NC_035784.1"	27706749	27706749	"+"	6.89536284695727e-102	1.26400695761879e-99	-78.8840656269858
"2126522"	"NC_035784.1"	27706756	27706756	"+"	5.1393689582513e-101	9.20577877882795e-99	-78.6344646480723
"2126525"	"NC_035784.1"	27706870	27706870	"+"	2.93154912606685e-69	2.20844354715151e-67	-78.0656684282638
"2126526"	"NC_035784.1"	27706892	27706892	"+"	1.19064267556793e-66	8.33311616984572e-65	-79.3483448305783
"2126527"	"NC_035784.1"	27706929	27706929	"+"	1.34218669697515e-60	7.92194319396452e-59	-80.5922712138028
"2126529"	"NC_035784.1"	27706995	27706995	"+"	6.51815543171253e-47	2.5757629678064e-45	-76.8618681090077
"2126530"	"NC_035784.1"	27707021	27707021	"+"	6.85387336068726e-59	3.85422544654135e-57	-80.0795927437275
"2126531"	"NC_035784.1"	27707086	27707086	"+"	1.10786625986971e-53	5.36293130393489e-52	-82.705903145988
"2126534"	"NC_035784.1"	27707230	27707230	"+"	2.87206114546149e-77	2.69500864024508e-75	-79.4887434845292
"2126548"	"NC_035784.1"	27709293	27709293	"+"	1.85904578602577e-103	3.56651649702487e-101	-76.4407713498623
"2129297"	"NC_035784.1"	28001684	28001684	"+"	1.04100402179335e-78	1.01508378578693e-76	-82.2029382659664
"2129298"	"NC_035784.1"	28001696	28001696	"+"	6.53047976100093e-76	5.91047679983747e-74	-82.1563157637156
"2129299"	"NC_035784.1"	28001865	28001865	"+"	1.47387459138649e-170	3.16679838801222e-167	-82.5341689654364
"2129641"	"NC_035784.1"	28053750	28053750	"+"	1.1400868276183e-82	1.23849764692482e-80	-78.9568437180797
"2129642"	"NC_035784.1"	28053842	28053842	"+"	1.58559648558258e-86	1.91324323542178e-84	-75.5352657004831
"2130197"	"NC_035784.1"	28105070	28105070	"+"	9.45283635104142e-101	1.68122353940891e-98	-76.0365763860067
"2130199"	"NC_035784.1"	28105394	28105394	"+"	3.64282579050186e-107	7.78940236735897e-105	-76.5044687189672
"2130200"	"NC_035784.1"	28105420	28105420	"+"	4.30082713788734e-137	2.35404750813933e-134	-81.5884413309983
"2130203"	"NC_035784.1"	28105583	28105583	"+"	2.09779984760842e-89	2.7384509960812e-87	-77.470247416223
"2130252"	"NC_035784.1"	28112168	28112168	"+"	9.30045848341003e-136	4.85162607399071e-133	-78.050706378784
"2130325"	"NC_035784.1"	28121244	28121244	"+"	4.24649080986874e-85	4.91783340528482e-83	-75.3362173511684
"2130327"	"NC_035784.1"	28121578	28121578	"+"	3.38268499414898e-64	2.21169794867792e-62	-79.571322199766
"2130329"	"NC_035784.1"	28121880	28121880	"+"	4.15722163746406e-148	3.3984191761193e-145	-79.4210526315789
"2130339"	"NC_035784.1"	28124943	28124943	"+"	2.61653751444645e-74	2.26543801642139e-72	-83.969465648855
"2130343"	"NC_035784.1"	28125664	28125664	"+"	7.16092681540391e-99	1.20671702091653e-96	-83.7022110519381
"2130363"	"NC_035784.1"	28129413	28129413	"+"	2.68764204351871e-145	1.98089235805882e-142	-80.7783233315148
"2130364"	"NC_035784.1"	28129433	28129433	"+"	3.18360413795824e-123	1.09968586270236e-120	-78.7679542875034
"2130366"	"NC_035784.1"	28129552	28129552	"+"	1.14502058099617e-105	2.34394696164605e-103	-79.9232406343779
"2130367"	"NC_035784.1"	28129684	28129684	"+"	4.01965055127407e-145	2.94581733406571e-142	-75.760659728051
"2130368"	"NC_035784.1"	28129791	28129791	"+"	4.66674002777584e-154	4.86137001743425e-151	-79.7081173646469
"2130373"	"NC_035784.1"	28130742	28130742	"+"	3.02544252821554e-93	4.37202585191242e-91	-75.6626683346825
"2130376"	"NC_035784.1"	28132040	28132040	"+"	4.71864186298387e-124	1.67056810313999e-121	-76.9379290617849
"2130377"	"NC_035784.1"	28132315	28132315	"+"	1.24521765597341e-59	7.15098913138645e-58	-76.6303716046034
"2130423"	"NC_035784.1"	28140739	28140739	"+"	3.65239457627777e-163	5.55450784069898e-160	-82.1047547648568
"2130424"	"NC_035784.1"	28140760	28140760	"+"	2.6103544044023e-151	2.42984308452033e-148	-80.4686874813102
"2130430"	"NC_035784.1"	28141435	28141435	"+"	1.96138851064107e-125	7.2835152939715e-123	-76.5891727593855
"2130431"	"NC_035784.1"	28141508	28141508	"+"	3.35339677150318e-141	2.13149014444668e-138	-77.9424977538185
"2130432"	"NC_035784.1"	28141515	28141515	"+"	3.8058894488461e-153	3.81370955477942e-150	-78.9671682626539
"2130433"	"NC_035784.1"	28141750	28141750	"+"	1.75360222161827e-139	1.04920517489168e-136	-83.1979704272204
"2130434"	"NC_035784.1"	28141755	28141755	"+"	1.97898757139826e-133	9.56190979860649e-131	-82.2876840729138
"2130435"	"NC_035784.1"	28141815	28141815	"+"	2.16278410991919e-119	6.62507811031197e-117	-79.0944598005048
"2130436"	"NC_035784.1"	28141878	28141878	"+"	1.03507092230682e-117	3.02474085090358e-115	-81.0791458582377
"2130446"	"NC_035784.1"	28145671	28145671	"+"	9.13834777907731e-79	8.92364571143528e-77	-75.6451612903226
"2135967"	"NC_035784.1"	28756158	28756158	"+"	2.06359329676102e-114	5.44050295566149e-112	-82.1385652973636
"2135971"	"NC_035784.1"	28757329	28757329	"+"	6.3901488323121e-104	1.24477534068303e-101	-80.2631578947368
"2135972"	"NC_035784.1"	28757897	28757897	"+"	3.08193903856909e-94	4.57283884705379e-92	-82.4242349212637
"2135974"	"NC_035784.1"	28759014	28759014	"+"	6.57499075861325e-107	1.39426626561304e-104	-77.0468878913733
"2135975"	"NC_035784.1"	28759129	28759129	"+"	5.58818233681661e-92	7.81791991258588e-90	-75.9591514330851
"2135991"	"NC_035784.1"	28762415	28762415	"+"	2.48094153766043e-148	2.04412705456661e-145	-85.0885952486008
"2135992"	"NC_035784.1"	28762437	28762437	"+"	3.51014824187063e-157	4.17455175096459e-154	-88.265128136321
"2135993"	"NC_035784.1"	28762480	28762480	"+"	5.04144387197629e-134	2.48232761150902e-131	-84.129365674752
"2135994"	"NC_035784.1"	28762509	28762509	"+"	4.06485918648767e-112	1.00046383483913e-109	-83.0958145335828
"2135995"	"NC_035784.1"	28762621	28762621	"+"	6.17813498589556e-126	2.33580374389569e-123	-81.1501348048782
"2135996"	"NC_035784.1"	28762709	28762709	"+"	5.32830804359476e-78	5.09900391902078e-76	-78.3444656488549
"2135997"	"NC_035784.1"	28762744	28762744	"+"	1.72925985310152e-125	6.43297030715218e-123	-80.3775568841776
"2135999"	"NC_035784.1"	28762833	28762833	"+"	3.3581012446502e-115	9.07755300367492e-113	-76.927347205909
"2136000"	"NC_035784.1"	28762881	28762881	"+"	3.94222409954376e-126	1.49776904262355e-123	-76.5504528249129
"2136002"	"NC_035784.1"	28762984	28762984	"+"	5.50119991867318e-79	5.40054100803361e-77	-75.6935332708529
"2136003"	"NC_035784.1"	28763029	28763029	"+"	2.32356290265101e-111	5.59197701780101e-109	-81.3902316475215
"2136006"	"NC_035784.1"	28763740	28763740	"+"	7.2421371823725e-111	1.71551414135309e-108	-75.9502468484878
"2137142"	"NC_035784.1"	28912217	28912217	"+"	1.18156344728464e-144	8.4871001969244e-142	-80.7371645435085
"2137143"	"NC_035784.1"	28912451	28912451	"+"	1.21577945022265e-111	2.95214388234347e-109	-77.4410774410774
"2146267"	"NC_035784.1"	29578782	29578782	"+"	8.28016085131378e-136	4.32520785236839e-133	-76.6242821985234
"2146279"	"NC_035784.1"	29580281	29580281	"+"	2.07596897898182e-154	2.18861380104221e-151	-79.4422503425486
"2146285"	"NC_035784.1"	29581174	29581174	"+"	7.09747369532085e-149	5.99353056168923e-146	-79.5482403936686
"2146292"	"NC_035784.1"	29582067	29582067	"+"	2.23071385602647e-80	2.27557832054351e-78	-77.9081159804051
"2146293"	"NC_035784.1"	29582075	29582075	"+"	3.74489669585012e-84	4.2333399501923e-82	-75.3161938203818
"2146294"	"NC_035784.1"	29582118	29582118	"+"	2.23765581650449e-137	1.23701086178021e-134	-81.6921630094044
"2146295"	"NC_035784.1"	29582296	29582296	"+"	1.34552506082426e-163	2.08127330121083e-160	-78.116970820115
"2146296"	"NC_035784.1"	29582534	29582534	"+"	2.76267469755952e-176	7.76285858837738e-173	-88.8162792621391
"2146297"	"NC_035784.1"	29582543	29582543	"+"	5.19641920530483e-164	8.23037563680222e-161	-87.8807347650227
"2146298"	"NC_035784.1"	29582611	29582611	"+"	5.87503121913098e-169	1.16706962378548e-165	-82.298828622358
"2146299"	"NC_035784.1"	29582648	29582648	"+"	1.86669138669692e-149	1.61404525598774e-146	-80.9273675633123
"2146300"	"NC_035784.1"	29582673	29582673	"+"	3.57343034558766e-152	3.45070200178945e-149	-83.0888666466825
"2146301"	"NC_035784.1"	29583372	29583372	"+"	2.80342574078758e-84	3.17914660260933e-82	-75.3913393314315
"2146321"	"NC_035784.1"	29586347	29586347	"+"	2.66815600175596e-109	6.05732201233614e-107	-78.142498679345
"2146334"	"NC_035784.1"	29587880	29587880	"+"	1.03398061901614e-109	2.37480993785398e-107	-75.2318457263383
"2146352"	"NC_035784.1"	29591437	29591437	"+"	5.53420116078274e-88	6.94704836366111e-86	-75.5384615384615
"2146355"	"NC_035784.1"	29591914	29591914	"+"	3.88372710742397e-113	9.87154063194729e-111	-78.0610024575056
"2146357"	"NC_035784.1"	29592004	29592004	"+"	2.56733448202292e-125	9.48947900663323e-123	-75.1515667498622
"2146358"	"NC_035784.1"	29592203	29592203	"+"	1.10697281906156e-141	7.16206955722521e-139	-82.8793136687874
"2146359"	"NC_035784.1"	29592251	29592251	"+"	1.29973664027441e-160	1.78085600901785e-157	-83.3650376145855
"2146360"	"NC_035784.1"	29592357	29592357	"+"	1.16904948031906e-153	1.19892131261609e-150	-82.2612700454329
"2146361"	"NC_035784.1"	29592395	29592395	"+"	1.19288996666907e-137	6.64596848698155e-135	-78.3333333333333
"2146362"	"NC_035784.1"	29592437	29592437	"+"	1.85233092666619e-140	1.14360352277686e-137	-81.0215731336645
"2146363"	"NC_035784.1"	29592490	29592490	"+"	1.06169335419197e-111	2.58261896490796e-109	-78.632652488637
"2146377"	"NC_035784.1"	29593708	29593708	"+"	4.28999889977213e-62	2.64238919125594e-60	-79.9252164786145
"2146378"	"NC_035784.1"	29593734	29593734	"+"	1.02094088708994e-205	1.42698071935465e-201	-84.1069480620673
"2146381"	"NC_035784.1"	29594136	29594136	"+"	2.65433407146519e-128	1.07955398478471e-125	-81.9462959436298
"2146382"	"NC_035784.1"	29594173	29594173	"+"	1.09012169329348e-120	3.47633836387493e-118	-87.9099225897255
"2146383"	"NC_035784.1"	29594277	29594277	"+"	4.93567929868846e-100	8.59673121622295e-98	-85.2174895492035
"2146384"	"NC_035784.1"	29594352	29594352	"+"	1.88011670976395e-75	1.67958669436975e-73	-81.8295739348371
"2146385"	"NC_035784.1"	29594380	29594380	"+"	1.34781357773484e-83	1.50046292573553e-81	-83.6505141962888
"2146387"	"NC_035784.1"	29594462	29594462	"+"	6.42886406154697e-96	1.00030133780826e-93	-85.949305102136
"2146388"	"NC_035784.1"	29594544	29594544	"+"	3.75230047522466e-66	2.59132750902214e-64	-77.4233896185116
"2146393"	"NC_035784.1"	29595249	29595249	"+"	3.3291731129235e-154	3.48139338589086e-151	-82.6547701547701
"2146400"	"NC_035784.1"	29596116	29596116	"+"	9.90931674021475e-120	3.0687195181848e-117	-85.4501320768187
"2146412"	"NC_035784.1"	29596903	29596903	"+"	7.55340149820528e-143	5.08225863077852e-140	-80.6863527533919
"2146413"	"NC_035784.1"	29597505	29597505	"+"	5.88245729056125e-69	4.39423582022079e-67	-77.5249789334297
"2146414"	"NC_035784.1"	29597519	29597519	"+"	4.89588115400877e-67	3.46636275925746e-65	-77.5123025123025
"2146415"	"NC_035784.1"	29597831	29597831	"+"	2.16583064953219e-113	5.550307171884e-111	-82.6388768071818
"2146416"	"NC_035784.1"	29597850	29597850	"+"	5.23587940145368e-102	9.63058050770442e-100	-83.2735196103563
"2146417"	"NC_035784.1"	29597864	29597864	"+"	1.42669871010114e-98	2.38373125777767e-96	-83.3682596473294
"2146418"	"NC_035784.1"	29597890	29597890	"+"	1.82423934323082e-99	3.12656257799817e-97	-84.8865969759194
"2146419"	"NC_035784.1"	29598084	29598084	"+"	8.9412759936676e-60	5.15474070187108e-58	-85.6320049813201
"2146420"	"NC_035784.1"	29598268	29598268	"+"	3.80686001796719e-90	5.06304189315123e-88	-83.9863149762719
"2146421"	"NC_035784.1"	29598403	29598403	"+"	3.2371746493531e-83	3.56704879900225e-81	-77.6719576719577
"2146424"	"NC_035784.1"	29598612	29598612	"+"	9.37429403982944e-163	1.40903336379812e-159	-82.641613325074
"2146425"	"NC_035784.1"	29598957	29598957	"+"	9.84252598328924e-123	3.3461134589119e-120	-79.0024906600249
"2146426"	"NC_035784.1"	29598982	29598982	"+"	1.86627975749658e-110	4.37610668060633e-108	-80.8764410777767
"2146427"	"NC_035784.1"	29599068	29599068	"+"	4.78550310424404e-146	3.63173226347747e-143	-81.2090872315387
"2146428"	"NC_035784.1"	29599354	29599354	"+"	2.10314595958745e-132	9.77847515964634e-130	-88.0501577810995
"2146429"	"NC_035784.1"	29599367	29599367	"+"	4.62044429699721e-115	1.24427574714665e-112	-83.8450049076089
"2146430"	"NC_035784.1"	29599526	29599526	"+"	2.39958211880187e-122	8.0697149707514e-120	-81.8973214285714
"2146431"	"NC_035784.1"	29599574	29599574	"+"	1.32506980463934e-136	7.11064009515609e-134	-81.9203864090606
"2146433"	"NC_035784.1"	29599659	29599659	"+"	3.6862262014961e-132	1.70019118315089e-129	-83.9321533923304
"2146435"	"NC_035784.1"	29599930	29599930	"+"	2.01028065977301e-128	8.21428099681208e-126	-78.5936285936286
"2146436"	"NC_035784.1"	29599978	29599978	"+"	6.45387792179265e-122	2.14251689518908e-119	-77.4976200190398
"2146437"	"NC_035784.1"	29599992	29599992	"+"	5.78025537379314e-195	4.36588021225616e-191	-83.0519521213261
"2146438"	"NC_035784.1"	29600073	29600073	"+"	1.40449392079902e-194	1.04338896058178e-190	-80.5457751284193
"2146439"	"NC_035784.1"	29600265	29600265	"+"	4.53379131290345e-170	9.51520721514472e-167	-81.9530452048826
"2146440"	"NC_035784.1"	29600409	29600409	"+"	1.19823273487231e-158	1.51120004642359e-155	-80.4237189794937
"2146444"	"NC_035784.1"	29600945	29600945	"+"	1.85250752863344e-130	8.10976031463946e-128	-84.88512075167
"2146445"	"NC_035784.1"	29601003	29601003	"+"	2.18099602960004e-142	1.44735728301161e-139	-84.4866395585245
"2146446"	"NC_035784.1"	29601073	29601073	"+"	2.25721342700004e-114	5.94345495602825e-112	-83.9452559547309
"2146448"	"NC_035784.1"	29601308	29601308	"+"	6.28888052430155e-116	1.7390044500065e-113	-83.2996338162713
"2146449"	"NC_035784.1"	29601400	29601400	"+"	1.85955832299022e-114	4.91069749872263e-112	-89.0404536524379
"2146451"	"NC_035784.1"	29601509	29601509	"+"	1.02630360652774e-129	4.37216642846318e-127	-82.8501309732713
"2146453"	"NC_035784.1"	29602172	29602172	"+"	2.43174077653888e-112	6.02835190600499e-110	-85.7884153856133
"2146454"	"NC_035784.1"	29602277	29602277	"+"	2.42819798025711e-123	8.41324407062744e-121	-86.0417950297802
"2146455"	"NC_035784.1"	29602284	29602284	"+"	1.58619529658982e-119	4.87648969465668e-117	-85.8872447107741
"2146456"	"NC_035784.1"	29602301	29602301	"+"	2.59606157528918e-128	1.05617059861445e-125	-88.1534759015748
"2146457"	"NC_035784.1"	29602324	29602324	"+"	1.40946390412739e-113	3.63155275058893e-111	-86.5309200603318
"2146458"	"NC_035784.1"	29602722	29602722	"+"	2.23977892696662e-114	5.89926684671587e-112	-82.7609304591402
"2146459"	"NC_035784.1"	29602732	29602732	"+"	3.81499119229788e-113	9.69864802157366e-111	-79.4234257958801
"2146460"	"NC_035784.1"	29602754	29602754	"+"	2.25257372782426e-116	6.3072997629682e-114	-75.3887959866221
"2146461"	"NC_035784.1"	29602756	29602756	"+"	1.13027763157995e-139	6.80616422760447e-137	-81.0281264897505
"2146463"	"NC_035784.1"	29602905	29602905	"+"	4.24320234897458e-160	5.6734212404897e-157	-78.5286332879276
"2146464"	"NC_035784.1"	29602912	29602912	"+"	1.71367829956723e-159	2.23723723528797e-156	-77.3008236804524
"2146465"	"NC_035784.1"	29603151	29603151	"+"	1.01512512055234e-106	2.14224670786083e-104	-78.989305782128
"2146468"	"NC_035784.1"	29603349	29603349	"+"	1.33331319879174e-105	2.72507642943353e-103	-76.0510204081633
"2146470"	"NC_035784.1"	29603631	29603631	"+"	1.6866671629999e-109	3.84845120914551e-107	-76.3133445945946
"2146473"	"NC_035784.1"	29603732	29603732	"+"	2.88597071923965e-105	5.84471066791853e-103	-78.780329728197
"2146478"	"NC_035784.1"	29604542	29604542	"+"	6.65078353664946e-72	5.39681572085015e-70	-75.5875077303649
"2146486"	"NC_035784.1"	29605459	29605459	"+"	2.75398827864119e-103	5.25480598877565e-101	-83.348792759367
"2146487"	"NC_035784.1"	29605465	29605465	"+"	6.6537692302544e-89	8.56252446514459e-87	-80.9142278822636
"2146488"	"NC_035784.1"	29605492	29605492	"+"	7.89726463821755e-102	1.44512807798957e-99	-82.701169797944
"2146489"	"NC_035784.1"	29605651	29605651	"+"	1.79485367704534e-124	6.44189762288169e-122	-82.9455319514394
"2146491"	"NC_035784.1"	29605694	29605694	"+"	3.36669908288698e-84	3.8102621032922e-82	-79.1963437796771
"2146494"	"NC_035784.1"	29606080	29606080	"+"	9.3918398207337e-88	1.17211480290485e-85	-77.6269284712482
"2146499"	"NC_035784.1"	29607626	29607626	"+"	3.00285831812498e-150	2.68019449146736e-147	-85.7708219979673
"2146501"	"NC_035784.1"	29607690	29607690	"+"	2.89044768285284e-140	1.77562815343764e-137	-81.169702780441
"2146503"	"NC_035784.1"	29608483	29608483	"+"	3.28196270907724e-108	7.22575446674178e-106	-83.0814496543994
"2146504"	"NC_035784.1"	29608536	29608536	"+"	5.40262723494626e-94	7.95998074334648e-92	-76.3823233903777
"2146506"	"NC_035784.1"	29608595	29608595	"+"	9.80135812922338e-67	6.87952263328858e-65	-78.9157468212938
"2146508"	"NC_035784.1"	29609347	29609347	"+"	4.21769943386337e-190	2.44370632224848e-186	-84.4543147208122
"2146509"	"NC_035784.1"	29609354	29609354	"+"	1.89140663770176e-187	9.39315533294507e-184	-83.0012889579271
"2146512"	"NC_035784.1"	29609654	29609654	"+"	3.83750074437902e-271	5.20280699179001e-265	-88.6019318759532
"2146513"	"NC_035784.1"	29609656	29609656	"+"	2.01474248209717e-216	5.51827815047134e-212	-87.7300408217895
"2146514"	"NC_035784.1"	29609674	29609674	"+"	1.42019414087338e-212	3.23608554350536e-208	-83.9240228370663
"2146515"	"NC_035784.1"	29609723	29609723	"+"	2.44274380173412e-217	7.27873261441798e-213	-84.4437497233412
"2146516"	"NC_035784.1"	29609740	29609740	"+"	1.11275274563624e-178	3.51256806733007e-175	-84.8802712439076
"2146525"	"NC_035784.1"	29612428	29612428	"+"	2.30315973130939e-110	5.38747073861299e-108	-77.9515321560214
"2146526"	"NC_035784.1"	29612964	29612964	"+"	2.13954271767096e-133	1.03247885938181e-130	-78.7557322521601
"2146572"	"NC_035784.1"	29620309	29620309	"+"	9.45596902471508e-109	2.11711902525263e-106	-76.796181145894
"2148387"	"NC_035784.1"	29794024	29794024	"+"	3.45618442932381e-109	7.82013674074496e-107	-76.9393153594558
"2148388"	"NC_035784.1"	29794091	29794091	"+"	3.36832064940229e-125	1.23893162620383e-122	-79.7249200699765
"2149507"	"NC_035784.1"	29959408	29959408	"+"	1.71844290568667e-107	3.70933072252817e-105	-77.0611666577554
"2149511"	"NC_035784.1"	29959543	29959543	"+"	6.11631145327803e-112	1.49898284757969e-109	-75.2053628431581
"2149512"	"NC_035784.1"	29959553	29959553	"+"	1.10761026667584e-155	1.24208098799146e-152	-82.1883998354587
"2152604"	"NC_035784.1"	30570003	30570003	"+"	3.78243329261327e-114	9.88939858971674e-112	-79.7471163869926
"2152605"	"NC_035784.1"	30570122	30570122	"+"	1.40711987185407e-157	1.69652740341691e-154	-83.9623968791968
"2152606"	"NC_035784.1"	30570182	30570182	"+"	2.04912463907595e-114	5.40288278365572e-112	-82.037153527037
"2152607"	"NC_035784.1"	30570274	30570274	"+"	2.14990588992514e-137	1.18898614633492e-134	-78.6742397349426
"2152786"	"NC_035784.1"	30661522	30661522	"+"	1.01043888158649e-46	3.96903677511861e-45	-79.9163179916318
"2152787"	"NC_035784.1"	30661723	30661723	"+"	1.7763720502771e-35	4.83710381904539e-34	-78.039870577184
"2152791"	"NC_035784.1"	30663954	30663954	"+"	3.59657891831507e-44	1.30494018354369e-42	-77.5700934579439
"2152794"	"NC_035784.1"	30664249	30664249	"+"	8.04754112026863e-67	5.66289291937905e-65	-76.5710479996194
"2152795"	"NC_035784.1"	30666226	30666226	"+"	2.26592338253643e-111	5.45471189791183e-109	-77.7504967357366
"2152798"	"NC_035784.1"	30667941	30667941	"+"	6.32188179654864e-59	3.55808928775337e-57	-76.3693440138558
"2152800"	"NC_035784.1"	30668780	30668780	"+"	6.7800674746496e-39	2.07322844776346e-37	-79.2238432278877
