"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"2013926"	"NC_035784.1"	13579764	13579764	"+"	1.48283321323693e-45	1.49313819869023e-42	-53.3334616976827
"2013927"	"NC_035784.1"	13579768	13579768	"+"	2.48996751727354e-72	1.51364915536695e-68	-68.7257187257187
"2013928"	"NC_035784.1"	13579771	13579771	"+"	6.53918437378453e-41	4.57335607921326e-38	-52.0417511942936
"2013929"	"NC_035784.1"	13579774	13579774	"+"	9.12870196173451e-43	7.34470177428345e-40	-52.7446453764268
"2013930"	"NC_035784.1"	13579778	13579778	"+"	4.52323261512305e-43	3.74159243569135e-40	-53.3260632497274
"2014105"	"NC_035784.1"	13608227	13608227	"+"	1.84493450090981e-21	2.03001555226812e-19	-51.997463538364
"2014155"	"NC_035784.1"	13617131	13617131	"+"	7.9474025926642e-50	1.09858844001e-46	-51.6265060240964
"2014162"	"NC_035784.1"	13618890	13618890	"+"	4.42370203326905e-27	8.92329567012472e-25	-54.0884438881936
"2016318"	"NC_035784.1"	13900193	13900193	"+"	3.74037657709983e-55	7.34074837969572e-52	-56.4945452218703
"2020973"	"NC_035784.1"	14272208	14272208	"+"	9.88691510159892e-42	7.34633522697476e-39	-60.6655117330753
"2028020"	"NC_035784.1"	14915554	14915554	"+"	1.80479679023968e-28	4.17839622666665e-26	56.1290322580645
"2028034"	"NC_035784.1"	14917123	14917123	"+"	1.04128307890022e-27	2.23717870787793e-25	51.5404482981275
"2028566"	"NC_035784.1"	14976598	14976598	"+"	1.27879624730741e-45	1.29605300493779e-42	-52.1019013666073
"2030449"	"NC_035784.1"	15143872	15143872	"+"	1.39542397285771e-33	5.22220245177251e-31	-51.091190792386
"2036526"	"NC_035784.1"	15540881	15540881	"+"	2.07609539584943e-22	2.54344944847355e-20	52.6596953853149
"2036527"	"NC_035784.1"	15541010	15541010	"+"	2.15578380138622e-32	7.24914887948173e-30	58.3959751405741
"2036718"	"NC_035784.1"	15607121	15607121	"+"	1.01277541344258e-47	1.20548209667689e-44	-58.6997635933806
"2039804"	"NC_035784.1"	16252248	16252248	"+"	6.10910082616362e-19	4.99446046953766e-17	58.273381294964
"2040099"	"NC_035784.1"	16287413	16287413	"+"	5.69149869244773e-18	4.12155576286268e-16	-51.189656086058
"2045322"	"NC_035784.1"	16661197	16661197	"+"	4.05074806470753e-49	5.31440879161263e-46	-50.3855208481459
"2046316"	"NC_035784.1"	16741621	16741621	"+"	1.27912928613356e-25	2.21746271906451e-23	-50.1948678371599
"2046354"	"NC_035784.1"	16750648	16750648	"+"	1.56524925514421e-70	8.30147159347101e-67	-65.2334735984797
"2049637"	"NC_035784.1"	17050224	17050224	"+"	3.18276652194809e-37	1.64194037610457e-34	-53.3616753267202
"2049930"	"NC_035784.1"	17086155	17086155	"+"	1.17507441567067e-20	1.18004746746308e-18	-50.3109613889609
"2049931"	"NC_035784.1"	17086355	17086355	"+"	9.0983567795952e-26	1.60356233403926e-23	-58.1818181818182
"2049937"	"NC_035784.1"	17087144	17087144	"+"	9.94092283665204e-37	4.90289313523598e-34	-51.0441784057419
"2049942"	"NC_035784.1"	17088350	17088350	"+"	1.00401694262218e-41	7.45665540230108e-39	-55.0679484897039
"2049958"	"NC_035784.1"	17089874	17089874	"+"	8.94101703086477e-40	5.69850078972365e-37	50.8441091954023
"2050372"	"NC_035784.1"	17130061	17130061	"+"	7.70414042240876e-26	1.36827476577734e-23	52.8458942632171
"2051787"	"NC_035784.1"	17244431	17244431	"+"	7.16417412821998e-28	1.56563696420227e-25	53.5043988269795
"2051807"	"NC_035784.1"	17246815	17246815	"+"	1.00272841825445e-31	3.15543018260936e-29	64.5985401459854
"2051839"	"NC_035784.1"	17251617	17251617	"+"	7.54481068888485e-43	6.13044899041339e-40	-53.8631036099391
"2051840"	"NC_035784.1"	17251932	17251932	"+"	1.35533376400884e-21	1.51405612467776e-19	-52.3456790123457
"2052153"	"NC_035784.1"	17278717	17278717	"+"	1.82615971143159e-69	9.23001697163525e-66	-61.4969236337314
"2053843"	"NC_035784.1"	17431623	17431623	"+"	6.88481318792957e-35	2.89984414530896e-32	-50.255127169566
"2053872"	"NC_035784.1"	17435274	17435274	"+"	3.07820687550543e-17	2.0344299978904e-15	51.1217948717949
"2058705"	"NC_035784.1"	17808644	17808644	"+"	2.43153765568094e-19	2.08484928065094e-17	-50.7836727851815
"2061921"	"NC_035784.1"	18126569	18126569	"+"	3.21698183991901e-32	1.0625112072164e-29	50.9099975068561
"2061984"	"NC_035784.1"	18146774	18146774	"+"	5.1826806305755e-38	2.85200407144773e-35	-52.1645021645022
"2061990"	"NC_035784.1"	18147481	18147481	"+"	1.04726243065765e-59	2.77949926683636e-56	-70.4429520349371
"2063046"	"NC_035784.1"	18238285	18238285	"+"	1.7642179160175e-43	1.50650426556966e-40	55.3213782678897
"2063051"	"NC_035784.1"	18239038	18239038	"+"	9.47426745147748e-31	2.73065784595143e-28	60.6105006105006
"2063095"	"NC_035784.1"	18243684	18243684	"+"	1.94061742684344e-57	4.44336229995727e-54	53.6216790426895
"2063119"	"NC_035784.1"	18248336	18248336	"+"	8.31826819018317e-38	4.48801176168192e-35	-52.9023275738969
"2064068"	"NC_035784.1"	18302573	18302573	"+"	2.36931827077296e-63	8.11953050097305e-60	-53.551912568306
"2068930"	"NC_035784.1"	18936581	18936581	"+"	4.38960498958944e-18	3.22293231202317e-16	-56.078431372549
"2071138"	"NC_035784.1"	19451419	19451419	"+"	2.19141659589422e-44	2.01176989948223e-41	51.6998790348252
"2071229"	"NC_035784.1"	19472532	19472532	"+"	8.32119137633619e-43	6.72798133389372e-40	64.1638225255973
"2073294"	"NC_035784.1"	19612680	19612680	"+"	4.17757088827324e-26	7.63380379051014e-24	-54.4151539068666
"2081129"	"NC_035784.1"	21095013	21095013	"+"	3.51603494262481e-28	7.91969627730118e-26	-50.0925925925926
"2082941"	"NC_035784.1"	21292294	21292294	"+"	4.69645320049631e-26	8.54093527299154e-24	-51.0754604872252
"2082970"	"NC_035784.1"	21297844	21297844	"+"	3.19554510453736e-58	7.73109377279573e-55	-64.6450673461958
"2082998"	"NC_035784.1"	21312958	21312958	"+"	8.5388707689168e-48	1.02339208788838e-44	54.6202247191011
"2083005"	"NC_035784.1"	21315934	21315934	"+"	4.01096440641644e-35	1.72814084790241e-32	-52.8565121412804
"2083143"	"NC_035784.1"	21337855	21337855	"+"	1.33453128777083e-17	9.21988985969848e-16	50.5734412295511
"2085549"	"NC_035784.1"	21574146	21574146	"+"	8.44719723655623e-29	2.01984175259392e-26	-58.7025544811661
"2086320"	"NC_035784.1"	21658351	21658351	"+"	6.23117939117879e-28	1.37057936481862e-25	-55.5453821656051
"2086338"	"NC_035784.1"	21663322	21663322	"+"	3.5137758467797e-35	1.51938292557696e-32	-53.8178514649103
"2086868"	"NC_035784.1"	21788198	21788198	"+"	9.11024702311048e-51	1.33070313501289e-47	-53.3146591970121
"2087116"	"NC_035784.1"	21819133	21819133	"+"	5.44347510551621e-35	2.31432863762408e-32	50.6294022219028
"2087201"	"NC_035784.1"	21838366	21838366	"+"	2.71435866793628e-51	4.12112417665053e-48	56.9746205680458
"2090591"	"NC_035784.1"	22091702	22091702	"+"	4.89343707579957e-42	3.74118521407617e-39	51.2938149611229
"2094637"	"NC_035784.1"	22572819	22572819	"+"	4.2018424891675e-72	2.5054571867447e-68	-51.0991207034373
"2098085"	"NC_035784.1"	23224671	23224671	"+"	1.00215593877645e-71	5.82330175806421e-68	-70.6787547732848
"2098848"	"NC_035784.1"	23458065	23458065	"+"	1.02513842958019e-23	1.44853531466779e-21	-55.1020408163265
"2098852"	"NC_035784.1"	23459386	23459386	"+"	1.10474142761334e-62	3.62648546734409e-59	-65.4929577464789
"2102118"	"NC_035784.1"	24186888	24186888	"+"	2.36167780673141e-40	1.57135604768741e-37	-50.6685808039376
"2102120"	"NC_035784.1"	24187031	24187031	"+"	7.48820161331252e-36	3.42959708317277e-33	-51.5085461733889
"2108313"	"NC_035784.1"	25026271	25026271	"+"	4.66353980794328e-33	1.67299604797882e-30	-50.6666666666667
"2109124"	"NC_035784.1"	25078427	25078427	"+"	1.40867662578326e-17	9.70461926290159e-16	53.9348792502703
"2110583"	"NC_035784.1"	25221785	25221785	"+"	1.41418730926783e-21	1.5763574340168e-19	50.2358490566038
"2114233"	"NC_035784.1"	25474302	25474302	"+"	1.05674389487594e-14	5.01931247670648e-13	-51.043771043771
"2114409"	"NC_035784.1"	25494582	25494582	"+"	3.23256004183565e-37	1.66652534211896e-34	59.7014925373134
"2114580"	"NC_035784.1"	25528410	25528410	"+"	3.66951916573751e-18	2.72029826970928e-16	-50.9259259259259
"2114655"	"NC_035784.1"	25540916	25540916	"+"	3.74070317734813e-38	2.08609937153381e-35	50.9847625222889
"2119300"	"NC_035784.1"	25888366	25888366	"+"	1.32435427461857e-48	1.67546808822402e-45	-50.4906693160623
"2126105"	"NC_035784.1"	26780080	26780080	"+"	3.12987046380553e-31	9.43141561186871e-29	-58.2584140156754
"2126153"	"NC_035784.1"	26792834	26792834	"+"	2.34744562318595e-29	5.94249728742952e-27	-63.9405777732086
"2129570"	"NC_035784.1"	27339835	27339835	"+"	9.4497522662954e-48	1.1277943640367e-44	-54.1463414634146
"2135016"	"NC_035784.1"	27747692	27747692	"+"	4.64218340500708e-23	6.10524385046777e-21	-56.7396083133493
"2135323"	"NC_035784.1"	27800217	27800217	"+"	1.10672060767303e-33	4.17634718281031e-31	-51.885522892431
"2137424"	"NC_035784.1"	28017943	28017943	"+"	1.42926813226865e-38	8.23578174734141e-36	-62.2524872017773
"2137487"	"NC_035784.1"	28029521	28029521	"+"	7.2025676003696e-41	5.01593800641018e-38	-73.0337078651685
"2137575"	"NC_035784.1"	28045523	28045523	"+"	1.40419110068093e-21	1.56599856595817e-19	50.1789617053625
"2137756"	"NC_035784.1"	28069774	28069774	"+"	2.51449902449802e-66	1.05396804147947e-62	63.6489172117152
"2138111"	"NC_035784.1"	28088518	28088518	"+"	4.47578388052194e-62	1.40279733946924e-58	58.6215172910375
"2141094"	"NC_035784.1"	28513415	28513415	"+"	2.08077945543522e-40	1.39248023972683e-37	50.6479105970344
"2141103"	"NC_035784.1"	28514258	28514258	"+"	2.57566652243585e-37	1.33960547998792e-34	54.4912547974101
"2141105"	"NC_035784.1"	28514355	28514355	"+"	8.76140571506533e-39	5.12908624043424e-36	51.8933547812099
"2144635"	"NC_035784.1"	28873246	28873246	"+"	7.18806954804725e-42	5.40278570445133e-39	65.987460815047
"2144640"	"NC_035784.1"	28873368	28873368	"+"	3.07618169657899e-70	1.61229283674609e-66	55.8616280095247
"2144641"	"NC_035784.1"	28873376	28873376	"+"	3.03083367449817e-89	6.02020607862017e-85	60.6547907857951
"2144642"	"NC_035784.1"	28873506	28873506	"+"	7.37421618196132e-21	7.58490068499408e-19	55.4010695187166
"2144645"	"NC_035784.1"	28874397	28874397	"+"	1.61528302930001e-41	1.18135477398454e-38	55.1903735632184
"2145541"	"NC_035784.1"	28981523	28981523	"+"	1.35334708474787e-83	1.68817742932946e-79	62.0689655172414
"2146736"	"NC_035784.1"	29055012	29055012	"+"	1.53086381923254e-28	3.57123992767792e-26	61.3197820002946
"2146780"	"NC_035784.1"	29058497	29058497	"+"	2.56126282508261e-32	8.53258861359062e-30	62.6929674099485
"2146792"	"NC_035784.1"	29061095	29061095	"+"	1.67518815754414e-96	4.82928030631515e-92	-59.262405991378
"2146797"	"NC_035784.1"	29061655	29061655	"+"	2.4082147132509e-26	4.50568286165017e-24	-50.105432490598
"2147287"	"NC_035784.1"	29107505	29107505	"+"	4.13318225859112e-43	3.43443181471629e-40	55.1351351351351
"2147333"	"NC_035784.1"	29119644	29119644	"+"	1.37752486755806e-35	6.17041444597992e-33	54.1247966312566
"2148316"	"NC_035784.1"	29185897	29185897	"+"	6.09143430778597e-54	1.1128456955402e-50	53.3509244565819
"2148317"	"NC_035784.1"	29185909	29185909	"+"	2.00287819903694e-58	4.92588413446396e-55	54.722013545543
"2148324"	"NC_035784.1"	29186419	29186419	"+"	5.78885795117647e-48	7.00259301525629e-45	53.017388339584
"2148326"	"NC_035784.1"	29186446	29186446	"+"	9.84992645833535e-48	1.1733085952946e-44	50.0010822510823
"2148848"	"NC_035784.1"	29214140	29214140	"+"	1.36236500121103e-21	1.5214202865931e-19	-52.0457458345657
"2150465"	"NC_035784.1"	29351484	29351484	"+"	4.61888853711083e-27	9.29897265619265e-25	-53.6879664433186
"2150605"	"NC_035784.1"	29375914	29375914	"+"	1.91710299785812e-22	2.35820809897438e-20	-51.8753669994128
"2153644"	"NC_035784.1"	29591840	29591840	"+"	2.02283886280183e-75	1.48081428758086e-71	-65.3280575539568
"2153690"	"NC_035784.1"	29596379	29596379	"+"	6.19200079079899e-28	1.36244231148452e-25	53.7671672442562
"2155380"	"NC_035784.1"	29779383	29779383	"+"	1.05208663654692e-18	8.34827621179055e-17	-52.5948460987831
"2163401"	"NC_035784.1"	31594581	31594581	"+"	3.52363669835639e-53	6.1217498320419e-50	-50.6810035842294
"2163406"	"NC_035784.1"	31595579	31595579	"+"	5.15049455622358e-33	1.83901237350031e-30	60.405669599218
"2163434"	"NC_035784.1"	31602113	31602113	"+"	2.29072876297298e-40	1.52545154679804e-37	-72.5386996904025
"2163440"	"NC_035784.1"	31605476	31605476	"+"	2.20815336195049e-42	1.73193569744049e-39	-75.4492753623188
"2163488"	"NC_035784.1"	31647179	31647179	"+"	3.91039078973837e-35	1.68597295075661e-32	-53.0891808778306
"2163778"	"NC_035784.1"	31741174	31741174	"+"	3.85552582614296e-22	4.5877505871856e-20	-52.3102572245157
"2165008"	"NC_035784.1"	32268339	32268339	"+"	4.96538492485022e-20	4.61925466470551e-18	-53.2418440299121
"2165009"	"NC_035784.1"	32268346	32268346	"+"	2.9364887820054e-19	2.49434991876386e-17	-50.7867607162235
"2166190"	"NC_035784.1"	32599299	32599299	"+"	6.65392948837594e-40	4.28197069729953e-37	-54.6151483506358
"2166355"	"NC_035784.1"	32624384	32624384	"+"	8.30803438273736e-29	1.98809036386833e-26	-50.865296613695
"2166377"	"NC_035784.1"	32629840	32629840	"+"	3.29606055547983e-34	1.30541523828592e-31	50.1733921815889
"2168542"	"NC_035784.1"	32836507	32836507	"+"	2.99794844160562e-23	4.02062968173029e-21	66.6666666666667
"2169249"	"NC_035784.1"	33086684	33086684	"+"	6.32277064829925e-36	2.91208147197198e-33	53.2286183937437
"2169250"	"NC_035784.1"	33086769	33086769	"+"	2.78306329538367e-58	6.7752115515486e-55	62.1566820276498
"2171172"	"NC_035784.1"	33515714	33515714	"+"	2.63755614735534e-21	2.85342352625256e-19	-57.476231633535
"2173370"	"NC_035784.1"	34080471	34080471	"+"	1.33400102586636e-30	3.78639523982486e-28	51.4411027568922
"2175289"	"NC_035784.1"	34862857	34862857	"+"	2.05444106895825e-38	1.17040940110141e-35	-59.7617587807655
"2180847"	"NC_035784.1"	35704978	35704978	"+"	1.43637365184088e-54	2.73967205234091e-51	57.9566974483122
"2181504"	"NC_035784.1"	35820878	35820878	"+"	1.13249431876695e-23	1.59250990412829e-21	-55.9469696969697
"2183780"	"NC_035784.1"	36008905	36008905	"+"	5.70659184963963e-57	1.26303307950027e-53	-50.5258405481489
"2184052"	"NC_035784.1"	36040335	36040335	"+"	3.26010780443061e-89	6.43463298533173e-85	60.1849516603615
"2186620"	"NC_035784.1"	36277867	36277867	"+"	9.75065625815968e-32	3.0705485867351e-29	-52.1540690175223
"2186984"	"NC_035784.1"	36308377	36308377	"+"	8.86189788316712e-66	3.56134400874435e-62	51.2871287128713
"2187885"	"NC_035784.1"	36406492	36406492	"+"	2.01918273382362e-48	2.52379444647965e-45	-57.8947368421053
"2187886"	"NC_035784.1"	36408234	36408234	"+"	1.6751257177017e-41	1.2242600274407e-38	-54.972504972505
"2187887"	"NC_035784.1"	36408246	36408246	"+"	1.79996040578119e-37	9.47218586350422e-35	-56.5217391304348
"2187957"	"NC_035784.1"	36420624	36420624	"+"	1.6108262260691e-37	8.50846564080045e-35	-56.3660045587756
"2187959"	"NC_035784.1"	36420687	36420687	"+"	3.01009909387793e-37	1.55646862602822e-34	-57.2123630508593
"2188953"	"NC_035784.1"	36519802	36519802	"+"	1.96329849416917e-30	5.49456239372735e-28	54.7268695827454
"2189876"	"NC_035784.1"	36654279	36654279	"+"	1.8870724996379e-49	2.52461535084748e-46	51.2729247104247
"2189880"	"NC_035784.1"	36654347	36654347	"+"	3.79205623689528e-39	2.2953442093044e-36	51.5790781206331
"2191247"	"NC_035784.1"	36744861	36744861	"+"	1.62094946209932e-34	6.59831308634788e-32	62.1075232836986
"2191999"	"NC_035784.1"	36780352	36780352	"+"	1.77368311692798e-72	1.08883287825588e-68	51.0280373831776
"2192956"	"NC_035784.1"	36842462	36842462	"+"	3.66980832039999e-60	1.01009536333258e-56	50.0028296547821
"2194561"	"NC_035784.1"	36980735	36980735	"+"	1.13455565623301e-78	9.93858860117322e-75	52.0927318295739
"2196636"	"NC_035784.1"	37129564	37129564	"+"	4.82227696594402e-41	3.40929042664948e-38	-51.3554923535101
"2200018"	"NC_035784.1"	37337593	37337593	"+"	4.43417887517228e-60	1.21299012062008e-56	56.0719514243886
"2200019"	"NC_035784.1"	37337648	37337648	"+"	6.18887352012949e-59	1.56784260082622e-55	55.7110228336202
"2200028"	"NC_035784.1"	37339620	37339620	"+"	1.2481119776684e-29	3.23788828342423e-27	52.9231266149871
"2201147"	"NC_035784.1"	37461638	37461638	"+"	3.90046778139468e-66	1.61108572533524e-62	50.4696074292951
"2202014"	"NC_035784.1"	37537386	37537386	"+"	9.32662687227659e-33	3.2446784246927e-30	56.7182561814464
"2202022"	"NC_035784.1"	37538250	37538250	"+"	1.37288413022559e-37	7.2924038369664e-35	50.2283403990637
"2202024"	"NC_035784.1"	37538697	37538697	"+"	3.13855872833652e-29	7.84456725710072e-27	53.5430884904569
"2203467"	"NC_035784.1"	37705856	37705856	"+"	5.58432636493984e-25	9.05090608780028e-23	50.2219789576111
"2203586"	"NC_035784.1"	37719215	37719215	"+"	1.13032310108187e-62	3.70266620041826e-59	-69.9969059405941
"2206654"	"NC_035784.1"	38047031	38047031	"+"	2.76517982007785e-81	2.88403878737564e-77	51.3552148970187
"2207492"	"NC_035784.1"	38131202	38131202	"+"	1.91001786398942e-37	1.0015863497364e-34	64.7228855096142
"2208474"	"NC_035784.1"	38199094	38199094	"+"	3.73858349533638e-38	2.08529018229223e-35	50.9800400993506
"2214795"	"NC_035784.1"	39556132	39556132	"+"	1.12805436371981e-62	3.69911999357199e-59	-51.9102863580803
"2214854"	"NC_035784.1"	39558463	39558463	"+"	2.23409216296905e-42	1.75095930440009e-39	-52.9362314031303
"2214855"	"NC_035784.1"	39558481	39558481	"+"	7.85027974904605e-56	1.60217771049543e-52	-54.6136659839881
"2215266"	"NC_035784.1"	39621925	39621925	"+"	2.91638403121656e-26	5.40746164190023e-24	59.7174063800277
"2217639"	"NC_035784.1"	39840352	39840352	"+"	8.49916744295689e-44	7.45984981832441e-41	-52.2018399776972
"2218249"	"NC_035784.1"	39897325	39897325	"+"	3.89368101272375e-37	1.99319312775423e-34	-51.872972972973
"2221850"	"NC_035784.1"	40190254	40190254	"+"	9.88691417850238e-28	2.12970908156474e-25	57.2956455309397
"2222056"	"NC_035784.1"	40216644	40216644	"+"	3.11166355636207e-80	3.06113355299264e-76	56.3492063492063
"2234139"	"NC_035784.1"	41307240	41307240	"+"	4.38300628212141e-47	4.93804352717153e-44	62.6957601222307
"2235429"	"NC_035784.1"	41451528	41451528	"+"	1.21756508748533e-27	2.60033169138723e-25	70.2970297029703
"2243331"	"NC_035784.1"	42565310	42565310	"+"	6.59440920110655e-25	1.06162896254898e-22	58.3063646170442
"2251311"	"NC_035784.1"	43246886	43246886	"+"	1.9708359394885e-47	2.28734520635788e-44	-70.1657458563536
"2252644"	"NC_035784.1"	43368039	43368039	"+"	1.75751015789456e-43	1.50118742318371e-40	50.6213037411124
"2265136"	"NC_035784.1"	44545634	44545634	"+"	8.95526035501943e-28	1.93669781508229e-25	54.6296296296296
"2265149"	"NC_035784.1"	44546656	44546656	"+"	4.64875272432109e-24	6.82287311251922e-22	50.1430842607313
"2265513"	"NC_035784.1"	44592987	44592987	"+"	3.63269970679944e-63	1.22870460016718e-59	51.780403695267
"2282587"	"NC_035784.1"	46176614	46176614	"+"	1.59015167768355e-24	2.45746769728744e-22	54.8572168061427
"2293231"	"NC_035784.1"	47471970	47471970	"+"	4.73587810246569e-36	2.20761483661386e-33	58.4685874038984
"2293580"	"NC_035784.1"	47515874	47515874	"+"	1.34268019334775e-24	2.09379869517041e-22	-50.3593060260753
"2294215"	"NC_035784.1"	47603090	47603090	"+"	3.58307753578542e-26	6.58994370604133e-24	-60.8225108225108
"2294346"	"NC_035784.1"	47630344	47630344	"+"	5.69836963247641e-47	6.35795882629052e-44	63.0573248407643
"2295262"	"NC_035784.1"	47714321	47714321	"+"	1.40187971277748e-42	1.11574892774806e-39	-53.9637958563376
"2297058"	"NC_035784.1"	47989732	47989732	"+"	9.83556092115184e-39	5.72780948110962e-36	53.4496753246753
"2297681"	"NC_035784.1"	48084422	48084422	"+"	6.63291278673683e-42	5.00360158163065e-39	-53.8807691343478
"2302286"	"NC_035784.1"	48615964	48615964	"+"	3.76103017439162e-24	5.58251208322121e-22	-52.6621715880028
"2302294"	"NC_035784.1"	48616265	48616265	"+"	3.4273462280109e-55	6.7391279528286e-52	-54.5728704138694
"2314450"	"NC_035784.1"	49924370	49924370	"+"	2.68555451501644e-40	1.77699186394538e-37	-52.5677528208373
"2314534"	"NC_035784.1"	49935172	49935172	"+"	3.03662740592735e-68	1.40501356472977e-64	-53.9434858714679
"2314542"	"NC_035784.1"	49936751	49936751	"+"	6.59706236011062e-29	1.59320750949086e-26	-75.4202116621706
"2315054"	"NC_035784.1"	49999278	49999278	"+"	7.97534866461689e-28	1.73464260466847e-25	63.7674825174825
"2316327"	"NC_035784.1"	50207349	50207349	"+"	1.48559874633325e-33	5.54702272391986e-31	52.6117751217353
"2319340"	"NC_035784.1"	50472759	50472759	"+"	2.39511229296609e-61	7.10676688774482e-58	-67.5713957583646
"2319744"	"NC_035784.1"	50505262	50505262	"+"	6.52993142339733e-22	7.57354181106904e-20	-50.631205207443
"2320656"	"NC_035784.1"	50560971	50560971	"+"	1.08695934385973e-94	2.77844865782875e-90	-69.630482831616
"2320829"	"NC_035784.1"	50584861	50584861	"+"	1.49408796814851e-28	3.48962493241228e-26	51.6708518446977
"2320862"	"NC_035784.1"	50587671	50587671	"+"	1.59075175589235e-89	3.22129572977812e-85	64.0184049079755
"2320886"	"NC_035784.1"	50591432	50591432	"+"	1.45448272670198e-43	1.24919784251915e-40	53.6256076846483
"2322163"	"NC_035784.1"	50730898	50730898	"+"	3.30593405894403e-38	1.85191850740355e-35	62.4426078971533
"2322180"	"NC_035784.1"	50734042	50734042	"+"	1.02279575165061e-33	3.87041832935816e-31	52.829283887468
"2323131"	"NC_035784.1"	50780949	50780949	"+"	3.96830683146812e-48	4.84354396959116e-45	59.5046082949309
"2324193"	"NC_035784.1"	51024022	51024022	"+"	2.08737613873204e-65	8.17780128590406e-62	-62.4484536082474
"2325088"	"NC_035784.1"	51099648	51099648	"+"	6.32434403692761e-43	5.16569153872164e-40	-55.3442904715866
"2325223"	"NC_035784.1"	51127184	51127184	"+"	1.07861977717668e-30	3.09050003191434e-28	51.9670421360033
"2325349"	"NC_035784.1"	51140543	51140543	"+"	4.03306280659291e-22	4.7876657096263e-20	51.5163309655866
"2327204"	"NC_035784.1"	51238716	51238716	"+"	2.1696844024791e-87	3.71769780800012e-83	-75.9803921568627
"2327520"	"NC_035784.1"	51287550	51287550	"+"	1.00846349324152e-23	1.42594254017956e-21	-54.0394600207684
"2327522"	"NC_035784.1"	51287595	51287595	"+"	5.99876979616797e-33	2.12752185170691e-30	-51.8900343642612
"2327523"	"NC_035784.1"	51287602	51287602	"+"	3.0218460318032e-31	9.12264799213815e-29	-52.5354301049955
"2327526"	"NC_035784.1"	51288163	51288163	"+"	1.34292841466657e-57	3.09759816154834e-54	-53.8554828519856
"2327527"	"NC_035784.1"	51288186	51288186	"+"	7.10670818955078e-72	4.18159068797824e-68	-58.5149178679182
"2327528"	"NC_035784.1"	51288207	51288207	"+"	4.99235966364337e-89	9.73049176353256e-85	-64.7780722488838
"2332458"	"NC_035784.1"	51727140	51727140	"+"	1.97877262877293e-45	1.97151671405609e-42	-60.0808080808081
"2332459"	"NC_035784.1"	51727168	51727168	"+"	2.70129755477181e-62	8.6135559113016e-59	-65.4743675458839
"2332460"	"NC_035784.1"	51727182	51727182	"+"	2.82484704525453e-51	4.2805391491868e-48	-58.6607417836244
"2332462"	"NC_035784.1"	51727202	51727202	"+"	3.60319026201631e-62	1.13616082313512e-58	-67.2139488706875
"2332463"	"NC_035784.1"	51727210	51727210	"+"	3.74757022882461e-44	3.37966533874176e-41	-55.9319093570422
"2332465"	"NC_035784.1"	51727269	51727269	"+"	8.82895834213325e-63	2.91049754779912e-59	-69.0676270508203
"2332467"	"NC_035784.1"	51727351	51727351	"+"	1.23270657952844e-40	8.39533396387892e-38	-53.9912917271408
"2332600"	"NC_035784.1"	51761475	51761475	"+"	2.42015312664946e-31	7.36250356717055e-29	-50.4090255303848
"2333232"	"NC_035784.1"	51953822	51953822	"+"	1.30813935680817e-46	1.42092032343384e-43	52.8899917287014
"2334210"	"NC_035784.1"	52018051	52018051	"+"	8.22276870629224e-43	6.65876153632511e-40	51.7730496453901
"2335529"	"NC_035784.1"	52531585	52531585	"+"	7.072747659046e-33	2.49085533165336e-30	-50.374269005848
"2335531"	"NC_035784.1"	52531620	52531620	"+"	3.1469947851617e-33	1.14381988358932e-30	-54.4612696563774
"2335595"	"NC_035784.1"	52550674	52550674	"+"	3.40642153719515e-50	4.82206210184879e-47	-50.6385181776346
"2335629"	"NC_035784.1"	52556370	52556370	"+"	2.37027106579095e-32	7.93190693073867e-30	-56.6146339152474
"2335630"	"NC_035784.1"	52556373	52556373	"+"	4.6130247847255e-32	1.49852316663102e-29	-54.9019607843137
"2335959"	"NC_035784.1"	52578273	52578273	"+"	1.28827088829486e-51	2.00274276119999e-48	51.9265467667772
"2336247"	"NC_035784.1"	52608124	52608124	"+"	1.69839978845587e-83	2.10178502163375e-79	-70.1367781155015
"2336351"	"NC_035784.1"	52619916	52619916	"+"	3.13883472340703e-24	4.69969620874334e-22	57.0869852040335
"2336564"	"NC_035784.1"	52647675	52647675	"+"	3.45207319156972e-63	1.17142203806006e-59	54.1513063435132
"2336665"	"NC_035784.1"	52653116	52653116	"+"	6.60071757818787e-43	5.38297265965427e-40	56.7099567099567
"2336950"	"NC_035784.1"	52676634	52676634	"+"	4.24188418403365e-54	7.84138234743989e-51	58.7380952380952
"2337244"	"NC_035784.1"	52709822	52709822	"+"	4.35225883950098e-28	9.7141553722777e-26	-52.5595425689973
"2337415"	"NC_035784.1"	52722527	52722527	"+"	8.27133115439765e-62	2.52390741409433e-58	-54.2020774315392
"2337419"	"NC_035784.1"	52723262	52723262	"+"	2.60647957132085e-44	2.37671510225022e-41	59.6784087740496
"2338199"	"NC_035784.1"	52799633	52799633	"+"	4.97288539303206e-81	5.13511783680041e-77	-61.9059846712924
"2338222"	"NC_035784.1"	52800764	52800764	"+"	6.45712476806589e-27	1.2799828385413e-24	55.5531358885017
"2338251"	"NC_035784.1"	52804955	52804955	"+"	5.48941361526777e-39	3.27445693216714e-36	-53.7952535471146
"2338255"	"NC_035784.1"	52805022	52805022	"+"	6.90236737615019e-43	5.62015383444015e-40	-60.4607102423696
