gene_ids,controls_FPKM_Coeff_of_Var,exposed_FPKM_Coeff_of_Var
gene-LOC111114774,0.562661521647193,1.55380334731879
gene-LOC111114775,0.976234768231792,2.91681547239451
gene-LOC111114776,0.543180381508358,0.466099390339057
gene-LOC111114777,0.565027332589728,0.917337435545567
gene-LOC111114778,1.73078553104857,0.598695371597513
gene-LOC111114779,0.213017678870907,0.535964406939021
gene-LOC111114780,0.432553052809708,0.870205495862176
gene-LOC111114781,0.670094781584517,1.42122829882085
gene-LOC111114782,2.125,2.30086918557949
gene-LOC111114783,0.586711762244866,0.46062723393382
gene-LOC111114784,0.481174868833724,0.906462679141795
gene-LOC111114785,0.540191195005811,0.791124296170405
gene-LOC111114786,0.553383242187905,1.32184088282958
gene-LOC111114787,0.501683282139542,0.831772775225583
gene-LOC111114788,0.502312375442675,0.370697189117448
gene-LOC111114789,0.382510071065095,1.66597267594244
gene-LOC111114790,0.86885890050993,0.490683759695473
gene-LOC111114791,2.125,NA
gene-LOC111114792,0.806154330106979,0.914509295963401
gene-LOC111114793,0.403616184116363,1.1957043131752
gene-LOC111114794,0.642689156024998,1.39756038115308
gene-LOC111114795,0.483567797794513,0.731985971755004
gene-LOC111114796,0.490752254323002,0.727544292867212
gene-LOC111114797,0.456137207543741,1.73790328834456
gene-LOC111114798,0.856591971115272,1.49175682511029
gene-LOC111114799,0.217582929118182,0.182571663417516
gene-LOC111114800,1.0077491577823,0.878217959241388
gene-LOC111114801,0.698896531721017,0.940560233854219
gene-LOC111114802,0.771700850984569,1.54456331897316
gene-LOC111114803,1.36658964193586,1.42086458838367
gene-LOC111114804,1.73212372220077,1.33121599555822
gene-LOC111114805,1.3090130695624,NA
gene-LOC111114806,0.814512323523971,0.695966211338472
gene-LOC111114807,0.256827688584196,0.538647554473793
gene-LOC111114808,1.77626397443466,0.855162923137651
gene-LOC111114809,0.453363781738938,0.539548840864057
gene-LOC111114810,0.41729026245949,0.75789724293202
gene-LOC111114811,0.432936312904211,1.4579981257467
gene-LOC111114812,0.609079555095402,0.724919569680625
gene-LOC111114813,0.346756298282165,0.722546879842883
gene-LOC111114814,0.611748166008324,0.649898236242622
gene-LOC111114815,1.49988600835218,0.527023245059565
gene-LOC111114816,0.417812569429441,1.01666553432461
gene-LOC111114817,0.54121518169909,0.603897724057439
gene-LOC111114818,0.484801024225348,1.33664273286012
gene-LOC111114819,0.660001115449659,1.88812485095882
gene-LOC111114820,0.156912613673606,0.423826147935012
gene-LOC111114821,0.343428884698627,1.14691553491074
gene-LOC111114822,0.730680986478997,0.74246081469166
gene-LOC111114823,0.645278069236045,1.52779283437476
gene-LOC111114824,0.0926402274629937,0.799465604830223
gene-LOC111114825,1.86932567997549,NA
gene-LOC111114826,0.588251890896293,0.858417607517734
gene-LOC111114827,1.44976332054007,1.39853484733402
gene-LOC111114828,0.406230114272179,0.830787509709253
gene-LOC111114829,0.96514296910359,0.566271056823535
gene-LOC111114830,1.02817798106653,0.587294437691947
gene-LOC111114831,0.448860632086016,0.794321208166759
gene-LOC111114832,1.25871181604705,2.91681547239451
gene-LOC111114833,0.2367938503657,0.42115197444884
gene-LOC111114834,0.40215595035454,1.67358789672656
gene-LOC111114835,0.684733427805756,0.496261512224853
gene-LOC111114836,0.27178147434547,0.409041671112006
gene-LOC111114837,0.662701460828313,0.613706294349879
gene-LOC111114838,0.391448338259136,1.00413234993182
gene-LOC111114839,0.668714342628618,1.52059813794077
gene-LOC111114840,0.392018673767884,1.73414073381618
gene-LOC111114841,0.6127015350065,0.605033261088876
gene-LOC111114842,0.351286751724284,0.190573885653641
gene-LOC111114843,0.158630185331722,0.410434327848718
gene-LOC111114844,1.28301713612739,1.5464956531341
gene-LOC111114845,0.494452618771577,1.98764168765757
gene-LOC111114846,0.362776936819019,0.234063947459148
gene-LOC111114847,0.7924434500615,0.531262471641308
gene-LOC111114848,0.641445772472326,0.658932744517649
gene-LOC111114849,0.747843423529195,1.58845203810545
gene-LOC111114850,0.398413270951433,0.417794178482572
gene-LOC111114851,0.601477959189975,1.32184475857063
gene-LOC111114852,0.239891317938468,0.671097135009911
gene-LOC111114853,0.541462145994571,0.532304530591098
gene-LOC111114854,0.412861495599935,0.348910631918854
gene-LOC111114855,0.674177149316743,0.906584875054032
gene-LOC111114856,2.125,1.40252418281596
gene-LOC111114857,1.07205939833294,1.91488885352035
gene-LOC111114858,2.125,1.03454180456646
gene-LOC111114859,0.448170057029489,0.832424977516742
gene-LOC111114860,0.816806462743948,0.593333502296395
gene-LOC111114861,2.125,1.63732737223304
gene-LOC111114862,1.83881696098422,2.91681547239451
gene-LOC111114863,1.22273697695603,1.63859357571195
gene-LOC111114864,1.08812544713006,2.57895038001125
gene-LOC111114865,0.522331465552746,0.991988078212706
gene-LOC111114866,0.507530824168848,0.535126123057489
gene-LOC111114867,0.524002629214398,0.8690660447316
gene-LOC111114868,0.584257511333961,1.05159507808258
gene-LOC111114869,0.0669123842842878,0.700298985736583
gene-LOC111114870,0.914892985937683,1.0303136555304
gene-LOC111114871,2.125,2.91681547239451
gene-LOC111114872,NA,NA
gene-LOC111114873,0.936421214529759,1.67694524676658
gene-LOC111114874,0.738259384329902,1.33820206815526
gene-LOC111114875,2.125,NA
gene-LOC111114876,0.313818490223117,1.43060931760702
gene-LOC111114877,0.530832372966867,0.768656954815185
gene-LOC111114878,0.769316225383759,0.770088877605083
gene-LOC111114879,0.792816272299697,0.770615640989049
gene-LOC111114880,0.929604056754926,1.90980416756959
gene-LOC111114881,0.974779580613713,1.21620930318759
gene-LOC111114882,0.474229571200843,0.852091160573151
gene-LOC111114883,0.660614634026513,1.03596802293928
gene-LOC111114884,0.628288873066049,1.28783019377559
gene-LOC111114885,1.55805164374152,0.322527956878002
gene-LOC111114886,0.100248337678665,0.291629115246769
gene-LOC111114887,0.629371596249879,0.385123118958091
gene-LOC111114888,0.51912909718047,1.46771064340264
gene-LOC111114889,0.557158444983768,0.841165824251886
gene-LOC111114890,0.683905937690114,2.39402200048052
gene-LOC111114891,0.790405450197721,1.37218264657475
gene-LOC111114892,1.01344698371907,0.343510478356021
gene-LOC111114893,0.193589840957989,0.312815040225473
gene-LOC111114894,0.455963308597345,0.898993680432709
gene-LOC111114895,0.463257550841793,0.237667755825265
gene-LOC111114896,0.461070301307673,0.96560747976939
gene-LOC111114897,0.275770240210341,0.745830039201201
gene-LOC111114898,0.52433193903111,1.03149192912696
gene-LOC111114899,0.259513787351608,0.382979830422818
gene-LOC111114900,0.513456713251351,0.421708690376584
gene-LOC111114901,0.627148401929045,0.538861883830044
gene-LOC111114902,0.346747415749303,0.399307276645345
gene-LOC111114903,2.125,1.73490356606177
gene-LOC111114904,0.493406979748689,0.661367446160102
gene-LOC111114905,0.462014976247342,0.731668756360166
gene-LOC111114906,0.501107254666029,0.748315311115812
gene-LOC111114907,0.514699658666972,1.21917623644823
gene-LOC111114908,0.432838369147267,0.684581893534234
gene-LOC111114909,0.400520383138803,0.933320032336254
gene-LOC111114910,0.425684666077242,0.776851229722574
gene-LOC111114911,0.251021491126481,0.790784183848833
gene-LOC111114912,1.00806988078801,0.700679848708703
gene-LOC111114913,0.222559575931479,0.386037793255743
gene-LOC111114914,0.720070353397089,0.637414541934264
gene-LOC111114915,0.284549817338897,0.718111059598901
gene-LOC111114916,NA,2.91681547239451
gene-LOC111114917,0.599835818158625,0.914300007507912
gene-LOC111114918,1.04616090893498,1.09642373759994
gene-LOC111114919,0.368710616832471,0.82548782064998
gene-LOC111114920,0.435557803483032,0.802755225873816
gene-LOC111114921,0.493108749155197,0.695763075225236
gene-LOC111114922,0.362849680976357,0.553969006187524
gene-LOC111114923,0.213650220356565,0.480144538498769
gene-LOC111114924,0.759644884050328,0.614828821930645
gene-LOC111114925,0.337644864200185,0.597053245396375
gene-LOC111114926,0.482501906347756,0.999064275616371
gene-LOC111114927,0.836822826023414,1.11003931965076
gene-LOC111114928,0.519481516106973,0.854285267607117
gene-LOC111114929,0.457376044641378,0.609807425172373
gene-LOC111114930,0.739704252701295,1.93850899711543
gene-LOC111114931,0.15999354192412,0.387713349210464
gene-LOC111114932,0.390551703703216,0.644681598968895
gene-LOC111114933,0.696267795513571,2.22149968525516
gene-LOC111114934,0.267802262595845,1.90647682646616
gene-LOC111114935,0.442536368056573,0.378179576278142
gene-LOC111114936,1.68601803571078,1.06050886810375
gene-LOC111114937,1.09020901313231,0.192544802008415
gene-LOC111114938,0.367527963627025,2.11788487377829
gene-LOC111114939,0.430946066848478,1.2930293139612
gene-LOC111114940,0.310609024193035,0.846362176091898
gene-LOC111114941,0.625614420585756,0.869893374973647
gene-LOC111114942,0.528519332968354,0.541299973056566
gene-LOC111114943,0.692032213483538,0.603430095800601
gene-LOC111114944,0.644041854534596,2.91681547239451
gene-LOC111114945,0.312620578480904,1.59092266274769
gene-LOC111114946,0.0883975106326501,0.568813990561446
gene-LOC111114947,1.2353621671855,1.76148705750763
gene-LOC111114948,0.59389295128554,0.890659397144639
gene-LOC111114949,0.444195837852613,1.07616119063747
gene-LOC111114950,0.762867891392585,0.988643206997331
gene-LOC111114951,0.682816199829949,0.819371074166465
gene-LOC111114952,0.451258784447884,0.925109072850887
gene-LOC111114953,0.662039934819084,1.1689242027524
gene-LOC111114954,0.176952720765442,1.08139501210624
gene-LOC111114955,0.556872316674076,1.01269633773768
gene-LOC111114956,0.877534055782096,1.87135367314441
gene-LOC111114957,0.660736985786334,2.91681547239451
gene-LOC111114958,0.554624319976631,2.31153939983164
gene-LOC111114959,0.727249736598548,2.31226094603955
gene-LOC111114960,0.501733580521319,1.26302032420063
gene-LOC111114961,1.71818309482456,2.91681547239451
gene-LOC111114962,0.89653300616138,0.744366134588199
gene-LOC111114963,1.14524838499509,2.5222584964512
gene-LOC111114964,0.893134491836846,2.01609502829082
gene-LOC111114965,0.627796688051989,0.583922142963466
gene-LOC111114966,0.333401106914893,0.576115479973142
gene-LOC111114967,0.434653721158139,0.785519837521198
gene-LOC111114968,0.604807204011795,1.10831423617086
gene-LOC111114969,1.08881261284008,1.3758731397802
gene-LOC111114970,0.453781587575576,1.41546625697088
gene-LOC111114971,0.891288523098779,1.26952664872796
gene-LOC111114972,2.125,2.47121568988682
gene-LOC111114973,0.905681830254418,2.29429317529743
gene-LOC111114974,0.450036062489477,0.669101255656225
gene-LOC111114975,0.626334118981934,1.44996253700422
gene-LOC111114976,0.622707901681257,1.39002118375479
gene-LOC111114977,0.50202571219082,0.668176597342176
gene-LOC111114978,0.381985246358935,0.337726499591974
gene-LOC111114979,0.497620365740629,0.390309980718027
gene-LOC111114980,0.472050802925655,0.406697171170759
gene-LOC111114981,1.23136516954744,0.31152356737272
gene-LOC111114982,1.24124974721654,1.48584831475588
gene-LOC111114983,1.63883839378052,1.32329907111443
gene-LOC111114984,0.764814083861869,0.685875874307916
gene-LOC111114985,0.183318717412798,0.770697284935773
gene-LOC111114986,0.413682242739727,0.327309264255868
gene-LOC111114987,0.90091325808432,0.847972675434641
gene-LOC111114988,0.18615300308814,0.246503725844313
gene-LOC111114989,0.494003589996654,0.417652696546688
gene-LOC111114990,2.125,1.86286843224363
gene-LOC111114991,NA,2.10196987817398
gene-LOC111114992,1.79987275401923,1.4940248059531
gene-LOC111114993,1.29575379863761,2.91681547239451
gene-LOC111114994,0.796945062201549,1.9132215582295
gene-LOC111114995,0.973222156716133,1.73903407065895
gene-LOC111114996,0.614752182210267,1.04388624915065
gene-LOC111114997,1.27581746673687,0.613594358044289
gene-LOC111114998,2.125,2.91681547239451
gene-LOC111114999,0.872141662605745,2.50820457538937
gene-LOC111115000,2.125,1.72690320091417
gene-LOC111115001,0.464747366568249,2.91681547239451
gene-LOC111115002,0.636854714234994,1.84962384885125
gene-LOC111115003,0.981181136398099,1.15229762734125
gene-LOC111115004,NA,NA
gene-LOC111115005,0.655584536896773,0.469733706237781
gene-LOC111115006,0.466453421342967,0.683824776358082
gene-LOC111115007,NA,NA
gene-LOC111115008,0.775731559272692,0.370537084682672
gene-LOC111115009,0.499944979771569,1.23196437902983
gene-LOC111115010,2.125,2.91681547239451
gene-LOC111115011,1.34224092993368,2.91681547239451
gene-LOC111115012,0.691497631295505,2.25017944511901
gene-LOC111115013,0.495684774698158,1.11629191249676
gene-LOC111115014,0.288920746611757,1.46786700177376
gene-LOC111115015,0.802374409042211,0.746881695792748
gene-LOC111115016,0.894537893237901,1.60360620014647
gene-LOC111115017,1.16279512088858,1.95738785164324
gene-LOC111115018,NA,2.91681547239451
gene-LOC111115019,1.15055927257795,2.91681547239451
gene-LOC111115020,2.125,2.91681547239451
gene-LOC111115021,0.422830941837146,1.96382709083069
gene-LOC111115022,0.70626284639805,2.91681547239451
gene-LOC111115023,NA,NA
gene-LOC111115024,0.500400080601773,1.51161075810281
gene-LOC111115025,NA,NA
gene-LOC111115026,0.610573161888918,1.03433934312057
gene-LOC111115027,0.687216794713889,0.598398595354428
gene-LOC111115028,NA,2.91681547239451
gene-LOC111115029,NA,2.91681547239451
gene-LOC111115030,NA,NA
gene-LOC111115031,0.813731532491276,2.91681547239451
gene-LOC111115032,0.490903063130885,1.45161746138263
gene-LOC111115033,0.461283935525529,1.59227220415443
gene-LOC111115034,2.125,2.44630754331235
gene-LOC111115035,NA,NA
gene-LOC111115036,2.125,NA
gene-LOC111115037,0.65432584626031,2.91681547239451
gene-LOC111115038,1.39771449484659,2.91681547239451
gene-LOC111115039,1.24412803147199,2.91681547239451
gene-LOC111115040,0.811490815578579,0.231343312326276
gene-LOC111115041,0.467275023783583,1.65261379816547
gene-LOC111115042,0.624708832882457,1.2161464180468
gene-LOC111115043,0.399466458438079,0.766919488894477
gene-LOC111115044,2.07082633205752,2.91681547239451
gene-LOC111115045,0.351890416352612,1.60024627923104
gene-LOC111115046,1.18608072730263,0.389925624692032
gene-LOC111115047,0.609375926702146,0.716927138504748
gene-LOC111115048,0.380936524502079,0.897494724168652
gene-LOC111115049,0.747947696006356,2.06914976067775
gene-LOC111115050,0.279679417537347,0.361467155688985
gene-LOC111115051,1.49639840427414,1.03334818284932
gene-LOC111115052,0.568312598854094,0.696649831282229
gene-LOC111115053,0.710370800926145,1.08835809176849
gene-LOC111115054,NA,NA
gene-LOC111115055,2.125,NA
gene-LOC111115056,1.30727233585919,NA
gene-LOC111115057,0.889652772199944,1.01006354542623
gene-LOC111115058,0.236465398862008,0.197556470062788
gene-LOC111115059,0.116926159783763,0.181997914994718
gene-LOC111115060,0.517287929822685,0.503687147555213
gene-LOC111115061,0.323709775733413,1.23294392887059
gene-LOC111115062,0.729334550762573,1.28300064878431
gene-LOC111115063,0.587811673889923,1.82080600572853
gene-LOC111115064,0.633168628328587,0.649759868932737
gene-LOC111115065,0.692839305767521,0.389293759779281
gene-LOC111115066,1.23112516240612,1.92822164565993
gene-LOC111115067,NA,NA
gene-LOC111115068,0.295937100992474,0.783537120615105
gene-LOC111115069,0.69282997656532,1.36923448330383
gene-LOC111115070,0.74459197433898,NA
gene-LOC111115071,NA,NA
gene-LOC111115072,0.16516444264771,0.631920721563744
gene-LOC111115073,0.921232005770803,1.61350576727729
gene-LOC111115074,0.471437870391383,0.836615342882626
gene-LOC111115075,0.412023566970783,1.44459815883788
gene-LOC111115076,0.905889833347919,1.04217029767457
gene-LOC111115077,0.383817138119831,1.79851363548957
gene-LOC111115078,0.841391032716196,2.06298170465961
gene-LOC111115079,0.369402955732476,0.452663595848694
gene-LOC111115080,0.202119375019037,0.43891307403246
gene-LOC111115081,2.125,NA
gene-LOC111115082,1.14079899679132,2.91681547239451
gene-LOC111115083,2.125,NA
gene-LOC111115084,0.645368002906693,1.3196087553862
gene-LOC111115085,0.426516545750812,1.15625679582598
gene-LOC111115086,0.654770996611288,1.64266037162392
gene-LOC111115087,0.340282435765693,0.158066415172721
gene-LOC111115088,0.552625620054386,2.26985602648085
gene-LOC111115089,2.125,2.91681547239451
gene-LOC111115090,1.29618873869698,2.22150883410306
gene-LOC111115091,0.63633910052715,2.13999276814414
gene-LOC111115092,0.234385903084878,2.70185185454315
gene-LOC111115093,0.442015528719553,1.60239637971861
gene-LOC111115094,0.423452283418925,0.822093804571058
gene-LOC111115095,0.239763150627299,0.527656121018272
gene-LOC111115096,0.852755644197855,0.641339957695358
gene-LOC111115097,0.607105562715167,0.858879301025036
gene-LOC111115098,0.792663965151535,NA
gene-LOC111115099,0.479349091778247,0.365294075617838
gene-LOC111115100,0.467549790565239,1.60556099315047
gene-LOC111115101,0.644515839261664,1.17924772500037
gene-LOC111115102,0.409630927440288,1.33890294527229
gene-LOC111115103,1.24902017042548,1.20423842274074
gene-LOC111115104,0.0862334331845414,0.424263942173249
gene-LOC111115105,0.89670745769111,1.10189749775034
gene-LOC111115106,0.495836273630431,0.452470666505119
gene-LOC111115107,0.554178711781576,0.481392834044473
gene-LOC111115108,2.125,2.91681547239451
gene-LOC111115109,0.470332331771751,2.22566392565499
gene-LOC111115110,0.48015275911951,1.48383895449132
gene-LOC111115111,0.52458970309096,1.98781693554352
gene-LOC111115112,0.888447310905449,1.71265540982769
gene-LOC111115113,1.01141628935489,1.08130264311025
gene-LOC111115114,0.716068767213508,1.40512741332017
gene-LOC111115115,0.546551581433321,0.574988895292409
gene-LOC111115116,0.515913371809351,0.781753110121631
gene-LOC111115117,0.550919961919172,1.05550466059962
gene-LOC111115118,0.859483223686148,0.489136713991375
gene-LOC111115119,NA,NA
gene-LOC111115120,0.533141353984173,1.1838818023293
gene-LOC111115121,0.380299690087574,0.738699234545031
gene-LOC111115122,0.143670154079765,0.178118069988156
gene-LOC111115123,0.200033765439496,0.406687686339233
gene-LOC111115124,0.536369961373413,0.443291668164649
gene-LOC111115125,0.273761344314063,0.617699144699562
gene-LOC111115126,0.197747991685825,0.366439802376343
gene-LOC111115127,0.327928529661034,0.312824065122952
gene-LOC111115128,0.497743383586436,0.890995608465963
gene-LOC111115129,1.19143547941109,0.700776611424223
gene-LOC111115130,0.750653227193348,0.760851336542592
gene-LOC111115131,0.515706124892393,1.6548334203466
gene-LOC111115132,1.5070114123387,0.58422105367747
gene-LOC111115133,1.05986310071219,1.75679782732649
gene-LOC111115134,0.322119401344396,0.168185075849248
gene-LOC111115135,0.236217577332567,0.531660879863503
gene-LOC111115136,1.41846569057247,1.32689394439857
gene-LOC111115137,0.524264877687805,2.34594950154393
gene-LOC111115138,0.405781620343471,0.264565756302395
gene-LOC111115139,0.742370067689249,1.24793896174765
gene-LOC111115140,0.715502487015251,2.48739050781127
gene-LOC111115141,0.654457562507926,0.752384350048266
gene-LOC111115142,NA,2.91681547239451
gene-LOC111115143,0.489005326739715,1.19734817366712
gene-LOC111115144,0.542113304632742,2.15798793219904
gene-LOC111115145,0.408308368307025,0.778446994331429
gene-LOC111115146,0.456167419172789,0.987146856878999
gene-LOC111115147,0.460044362595629,0.492721751828268
gene-LOC111115148,0.709312624931237,1.3790391390247
gene-LOC111115149,0.417795384533777,1.9953129308962
gene-LOC111115150,0.518923924116257,1.44163672552789
gene-LOC111115151,2.125,2.91681547239451
gene-LOC111115152,1.5090677914781,2.91681547239451
gene-LOC111115153,0.31341695781915,0.233717022259241
gene-LOC111115154,1.02049420291909,1.52459532488566
gene-LOC111115155,1.01960003349503,1.33339674331499
gene-LOC111115156,0.78365600364309,1.46305333670957
gene-LOC111115157,1.23215261004665,2.35399399577197
gene-LOC111115158,0.800701694715577,1.29277616449233
gene-LOC111115159,2.125,1.47670334694015
gene-LOC111115160,NA,2.91681547239451
gene-LOC111115161,0.174680594027145,1.62903289748613
gene-LOC111115162,0.341629130707419,1.69879080307351
gene-LOC111115163,0.523369874272792,0.818331148049392
gene-LOC111115164,0.354186630511793,0.837010705836504
gene-LOC111115165,1.27870669084121,1.30255008893617
gene-LOC111115166,0.679011397242222,1.33254914696761
gene-LOC111115167,1.27954912107115,0.741339261857707
gene-LOC111115168,0.757469695876121,1.60163015704588
gene-LOC111115169,0.546260139163292,1.37077293153274
gene-LOC111115170,0.663312269534492,1.47017518825096
gene-LOC111115171,0.88078566432709,0.899735543778719
gene-LOC111115172,0.673608822757941,1.32954543762124
gene-LOC111115173,0.710062068778865,1.40860235502908
gene-LOC111115174,0.436341889906598,2.91681547239451
gene-LOC111115175,1.55957894314724,1.48637896715158
gene-LOC111115176,1.12358009150379,1.97758711874367
gene-LOC111115177,1.23788964167524,1.23643745747369
gene-LOC111115178,0.467987604790068,0.599307141533011
gene-LOC111115179,0.527144165414585,1.13442357617445
gene-LOC111115180,0.514832722715992,0.803589958819746
gene-LOC111115181,0.510109793516854,2.91681547239451
gene-LOC111115182,0.390484879290798,1.39111952217413
gene-LOC111115183,0.440448883738153,0.264008371376577
gene-LOC111115184,0.571706007703305,0.520709196699246
gene-LOC111115185,0.411042778873465,1.44987021427277
gene-LOC111115186,0.652673484960654,1.07084777526179
gene-LOC111115187,2.125,NA
gene-LOC111115188,0.582605286594348,1.36455070956555
gene-LOC111115189,1.56927962010555,1.71351208685353
gene-LOC111115190,0.251716532422961,0.271949079532534
gene-LOC111115191,1.65336565693263,2.91681547239451
gene-LOC111115192,1.55168668412164,2.16841026108692
gene-LOC111115193,0.598061001214719,0.258388503838984
gene-LOC111115194,0.267340821451688,0.280374342729153
gene-LOC111115195,0.413169786391771,0.349383841195725
gene-LOC111115196,2.125,2.91681547239451
gene-LOC111115197,1.08751440533641,0.496061136058277
gene-LOC111115198,0.233428586110096,1.10753591033618
gene-LOC111115199,0.649524124918411,0.649876709833023
gene-LOC111115200,0.825933041561587,0.790353343642918
gene-LOC111115201,0.603080583728619,0.643685168739628
gene-LOC111115202,0.300283228477043,0.621677523285659
gene-LOC111115203,0.561993241944002,0.836009001682668
gene-LOC111115204,0.954846322712055,0.756355874010185
gene-LOC111115205,0.475031853004191,1.13320374574285
gene-LOC111115206,0.60605106117507,0.913633924323517
gene-LOC111115207,0.74497419901946,0.794696805934667
gene-LOC111115208,0.493024701952771,1.42972421282187
gene-LOC111115209,0.418244676151432,1.7948506062361
gene-LOC111115210,0.424124711132436,1.3082604203621
gene-LOC111115211,0.903039342679077,2.18028602078184
gene-LOC111115212,0.344508771482302,0.531839991438904
gene-LOC111115213,0.460972333234086,1.06869645895073
gene-LOC111115214,2.125,2.00034348093362
gene-LOC111115215,0.513234100513738,1.03731710792254
gene-LOC111115216,0.481520153541425,1.89669326825866
gene-LOC111115217,2.125,1.95849035573765
gene-LOC111115218,1.82067713763599,1.42396775627177
gene-LOC111115219,0.547150800711674,0.668501033940781
gene-LOC111115220,1.30315122263269,2.48438512128057
gene-LOC111115221,0.443817629107855,0.862309097882051
gene-LOC111115222,0.381350233656359,2.08774291333101
gene-LOC111115223,0.813079413294867,1.18806461150116
gene-LOC111115224,0.162935200211919,0.253869566018715
gene-LOC111115225,0.294722077745269,0.528294854414021
gene-LOC111115226,0.413417554580718,1.39482647333922
gene-LOC111115227,0.0677979163578255,0.994539701935201
gene-LOC111115228,2.125,2.91681547239451
gene-LOC111115229,2.125,NA
gene-LOC111115230,0.12611577463889,0.393962767034346
gene-LOC111115231,0.660958723643293,0.605377672115655
gene-LOC111115232,0.95852544099146,1.28119647662351
gene-LOC111115233,0.387856124056938,1.36380988148582
gene-LOC111115234,2.00546816702566,2.2784030418289
gene-LOC111115235,0.646603596872373,1.29532918271211
gene-LOC111115236,1.29153184226581,2.91681547239451
gene-LOC111115237,0.35753706346977,1.8077673445645
gene-LOC111115238,1.5589059598636,1.71361515498592
gene-LOC111115239,0.77550142458971,0.556377736650611
gene-LOC111115240,0.908867624613676,2.23855204934138
gene-LOC111115241,1.31602073809133,2.49650154205693
gene-LOC111115242,0.406268940440899,2.19516866264273
gene-LOC111115243,1.1962491024016,2.91681547239451
gene-LOC111115244,0.479654472119994,1.4997952500032
gene-LOC111115245,0.37931762252827,1.20216527791859
gene-LOC111115246,0.474074126574962,1.16397622084353
gene-LOC111115247,0.30629251509454,0.223626825699727
gene-LOC111115248,1.50592837148876,1.08216594104527
gene-LOC111115249,1.11387095459914,2.91681547239451
gene-LOC111115250,0.872519544502953,1.54461952894159
gene-LOC111115251,0.427726660543947,0.975401834253042
gene-LOC111115252,0.619606659271379,2.09941182586967
gene-LOC111115253,0.913947814329595,1.21537783939336
gene-LOC111115254,0.880113595125202,1.56925490805675
gene-LOC111115255,0.490925002263421,0.776294233791537
gene-LOC111115256,0.377949558737478,0.731279392967542
gene-LOC111115257,0.290721906516621,0.517953994658859
gene-LOC111115258,1.31555505195783,2.55510072390784
gene-LOC111115259,0.780906855343217,1.08392789946067
gene-LOC111115260,0.924507680162378,0.755445460943458
gene-LOC111115261,1.24315414324461,0.754548737636333
gene-LOC111115262,0.918504311910446,1.34277446020501
gene-LOC111115263,0.495288377094609,0.804957080973855
gene-LOC111115264,2.125,1.95353975429921
gene-LOC111115265,0.547799913448432,1.33567912406133
gene-LOC111115266,0.341640841934638,1.19678518072214
gene-LOC111115267,0.648928505980415,1.56262144658491
gene-LOC111115268,0.712789484046776,1.74978584838587
gene-LOC111115269,0.180027135763816,1.65672525531384
gene-LOC111115270,0.559111002368626,1.97495771567308
gene-LOC111115271,0.377287667165523,0.684221477323814
gene-LOC111115272,1.30510208590565,2.91681547239451
gene-LOC111115273,0.5683471803678,0.538043723503325
gene-LOC111115274,0.784202795711498,0.682619914270835
gene-LOC111115275,1.41236498762009,1.97112971805625
gene-LOC111115276,0.100590019354173,0.484104688238414
gene-LOC111115277,0.38294690114698,0.87148295099661
gene-LOC111115278,0.552554412377959,0.517159403858197
gene-LOC111115279,0.858197015379298,0.888901525565193
gene-LOC111115280,2.125,2.91681547239451
gene-LOC111115281,0.500291987045229,1.00926757751674
gene-LOC111115282,0.74395167626944,1.17805435413289
gene-LOC111115283,1.67375833544605,1.52732213748408
gene-LOC111115284,1.193227518607,1.39829223688115
gene-LOC111115285,0.676676533579809,1.49210220539203
gene-LOC111115286,0.91942012527488,1.55870637313939
gene-LOC111115287,2.125,NA
gene-LOC111115288,0.602310211434537,0.986141104627514
gene-LOC111115289,1.02666195357325,2.12027751849424
gene-LOC111115290,NA,NA
gene-LOC111115291,0.678382363714121,1.59305020085459
gene-LOC111115292,0.489807692215912,0.729064381667357
gene-LOC111115293,1.25037116162501,2.52810710324063
gene-LOC111115294,0.831218794416769,1.1380694005651
gene-LOC111115295,2.125,2.91681547239451
gene-LOC111115296,0.911481980682062,1.93072339716305
gene-LOC111115297,1.15868081134262,2.91681547239451
gene-LOC111115298,1.34528248094699,1.02621463917522
gene-LOC111115299,0.405658133750898,0.676006107900884
gene-LOC111115300,0.227626904904876,0.312190072093585
gene-LOC111115301,0.535025661521752,0.722826117879145
gene-LOC111115302,0.404878839473342,0.721407373138093
gene-LOC111115303,0.771166879615335,0.956653352881134
gene-LOC111115304,0.51784748837424,0.639823441520724
gene-LOC111115305,0.378317488198759,0.921158801832647
gene-LOC111115306,0.502598740259355,0.772142009884469
gene-LOC111115307,0.868299357190711,2.00972389395414
gene-LOC111115308,0.499671467889336,1.62862600258641
gene-LOC111115309,NA,NA
gene-LOC111115310,0.99909108116464,2.03518669130081
gene-LOC111115311,NA,2.91681547239451
gene-LOC111115312,2.125,2.91681547239451
gene-LOC111115313,2.125,2.91681547239451
gene-LOC111115314,2.125,NA
gene-LOC111115315,NA,2.91681547239451
gene-LOC111115316,NA,NA
gene-LOC111115317,0.6544137387084,2.27601427217961
gene-LOC111115318,1.05045408999386,NA
gene-LOC111115319,2.125,2.91681547239451
gene-LOC111115320,1.73727806997192,2.05602229490859
gene-LOC111115321,0.532267835991598,0.322032706243632
gene-LOC111115322,1.8275671202103,0.623994476514935
gene-LOC111115323,0.476609872691069,0.394807991075116
gene-LOC111115324,0.57482838621024,0.633212397100663
gene-LOC111115325,0.659044727934775,0.373347336664055
