gene_ids,Treatment1_FPKM_Coeff_of_Var,Treatment2_FPKM_Coeff_of_Var,Treatment3_FPKM_Coeff_of_Var,Treatment4_FPKM_Coeff_of_Var
gene-LOC111117682,1.0407868025204,1.23271263250351,0.630451010572138,1.04451740852462
gene-LOC111117683,0.521382334123472,0.738232349803055,0.698897152919676,0.389380448568259
gene-LOC111117684,1.27170790832312,2.02231105351104,0.569672449583876,0.915438063013652
gene-LOC111117685,2.125,NA,1.34127785583918,1.70867717133594
gene-LOC111117686,0.6038377024793,1.45679508531364,0.613258210843568,1.68119982628272
gene-LOC111117687,0.784677286131718,2.71202452027628,1.10414822820576,1.82275896059605
gene-LOC111117688,NA,2.16218454818272,1.67148134841244,1.82537256708794
gene-LOC111117689,0.116240379735954,0.719290947726734,0.369175494985121,0.554483590365286
gene-LOC111117690,0.53985033636508,1.74091927602515,0.547321770535399,2.91681547239451
gene-LOC111117691,0.63486603946186,1.67505873574819,0.642259291427621,2.11462660762744
gene-LOC111117692,0.667288443242605,0.914339982727825,0.760014833526891,0.673249325748977
gene-LOC111117693,0.733099046208351,1.00143310098235,0.784460613200665,0.676706997956889
gene-LOC111117694,0.43764252205998,0.75348167161929,0.323191524930333,0.578868916510992
gene-LOC111117695,1.35711159621217,1.48853172167004,1.88310503032549,0.707172441483778
gene-LOC111117696,0.51311010423545,0.785922955244247,0.742362210785432,1.18273181581612
gene-LOC111117697,0.214549120546322,1.08491301795135,0.32317071274394,0.591403427653136
gene-LOC111117698,0.277570750436152,1.4773613019586,0.394393524153644,2.64894249681655
gene-LOC111117699,1.31054838162303,0.523580026967678,1.22240337510749,0.811706326722539
gene-LOC111117700,0.48622895497705,1.5103707764542,0.690978714849945,1.18457160390387
gene-LOC111117701,0.476211692788414,0.246415449674837,0.448117270132935,0.230444876823043
gene-LOC111117702,0.733371215311641,1.16220526533161,0.921925839670267,0.592675404512403
gene-LOC111117703,1.61890193646725,1.1692646948582,0.883890996273701,1.06153523248811
gene-LOC111117704,0.601853631016802,2.91681547239451,0.961696629207984,1.28882509219082
gene-LOC111117705,0.494633030050031,0.409749740490112,0.421809912215232,0.767267055971549
gene-LOC111117706,1.3990680414246,0.781344525380926,0.958537592373013,0.415907311724452
gene-LOC111117707,0.908804110180264,2.91681547239451,1.56762379326089,1.24639276894701
gene-LOC111117708,0.777376126441986,1.20971720697941,1.40310251807817,1.80856000018972
gene-LOC111117709,2.125,2.91681547239451,1.39912613934671,2.03264935987704
gene-LOC111117710,1.36097945174173,NA,1.26181208241799,2.31670291596434
gene-LOC111117711,0.320444244812919,0.646748944396032,0.440791533216629,0.34752918688036
gene-LOC111117712,0.382702014489857,1.12527535362974,0.420088439934048,1.33505122482332
gene-LOC111117713,0.482434672982236,0.552530012662622,0.685821554681416,1.03820045892784
gene-LOC111117714,0.770191663450899,1.86451256924687,0.749917313083602,1.61557085294163
gene-LOC111117715,0.897753347101559,1.54181341359053,0.563423720597653,1.42188061932554
gene-LOC111117716,0.659077654468886,0.68462292585327,0.750242983958114,0.6634946426348
gene-LOC111117717,0.993339465828174,0.901354333457545,0.965419903054407,1.21614499830862
gene-LOC111117718,0.650136840183332,1.67355812669903,0.588297701959222,1.06271282033866
gene-LOC111117719,0.230872871183409,1.22773314490482,0.432146270754629,0.773274036170629
gene-LOC111117720,0.160592639827117,0.966899053345837,0.492930180729644,0.864579987325066
gene-LOC111117721,0.542813294353282,0.233903357894065,0.322124022998708,0.257560805561518
gene-LOC111117722,0.83724527750985,0.802253082032071,0.604840084279863,0.689654273779865
gene-LOC111117723,0.410291122269202,0.944899971449909,0.576744297099187,0.952876999424504
gene-LOC111117724,0.465911277654049,1.29667856045224,0.508279238274895,0.500290785923121
gene-LOC111117725,0.529262424680131,0.893259037506232,0.764714172266711,0.387387707067916
gene-LOC111117726,0.911059923815307,1.49907939640406,0.651276984123812,0.691310573218939
gene-LOC111117727,0.514587479415909,1.26097431811247,1.00610638751078,1.20157802609047
gene-LOC111117728,0.589149682285139,1.37519113816427,0.523866367189125,1.57018248419543
gene-LOC111117729,0.684056769646682,0.710414747269445,0.654994103090127,0.897966749711167
gene-LOC111117730,0.342380329417737,0.643034595356539,0.669416382420225,0.386186292887694
gene-LOC111117731,0.161281322042457,0.187481696778098,0.219775405169294,0.427243335636245
gene-LOC111117732,0.174777463832677,2.53442650375047,0.637868247684666,1.08596102110905
gene-LOC111117733,0.791601608040061,1.56963897569094,0.35287767964683,0.643747596984353
gene-LOC111117734,0.490414780195853,0.945312233147201,0.513517053280188,0.510740990377483
gene-LOC111117735,0.263240893005917,0.653216594514414,0.940631055456,0.795213112647758
gene-LOC111117736,0.786932713452659,1.04754615561633,0.628523916578994,1.26901944663683
gene-LOC111117737,0.319999938557105,1.66669942642341,0.464967628066395,1.6754142902167
gene-LOC111117738,0.975024481673508,1.00945777345606,0.633124435718134,0.977272335644709
gene-LOC111117739,0.187921578208723,1.12395930985294,0.383439157266307,0.440637817320008
gene-LOC111117740,0.739035083972523,0.632635676634609,0.671254089072357,0.774368877512341
gene-LOC111117741,0.464987148803222,1.88382610843822,0.682243326042906,1.66423357867346
gene-LOC111117742,0.142413299471712,1.054945325406,0.879538429387049,0.829560702765014
gene-LOC111117743,0.499263985840803,0.729560480471902,0.44873577514031,0.48162524291467
gene-LOC111117744,0.554453383440388,1.13303723646252,0.506006200582473,0.772451926101473
gene-LOC111117745,1.27282428502402,0.850113052946807,0.538717058294195,1.64351664705414
gene-LOC111117746,0.308936524149278,0.565967745128394,0.204917215310194,0.244555591273204
gene-LOC111117747,0.496150126225201,1.03960124183908,0.74913047735487,0.993802132317501
gene-LOC111117748,0.612586866204944,1.14252169274995,0.966216462939351,1.49468073780127
gene-LOC111117749,0.634706551563079,1.09912492718194,0.870014674662842,0.798474157431575
gene-LOC111117750,0.503947440896271,0.964580959009065,0.487715326735296,0.718318777329266
gene-LOC111117751,0.163135180076854,1.56136735093083,0.522433200634844,1.71351097262081
gene-LOC111117752,0.389726520729845,0.568853196360997,0.591978456409405,0.297904154330105
gene-LOC111117753,0.33957770158377,1.3619487951008,0.568022265259261,0.847574587992681
gene-LOC111117754,0.287697300413405,0.740226669394048,0.394572979264445,0.3229916347978
gene-LOC111117755,0.589446350609709,1.53773497579602,0.586379846318205,0.566341091642646
gene-LOC111117756,1.60647547003588,1.42546256174056,1.5632706305854,2.91681547239451
gene-LOC111117757,0.525323113826988,1.08671444827805,0.584477085641268,1.9059457997411
gene-LOC111117758,0.420821313048653,0.615161117825772,0.624834594903844,0.221391974117278
gene-LOC111117759,0.532794370490569,1.3146717317298,0.75332717537,1.04510640069092
gene-LOC111117760,0.653320859486787,0.926119752768378,0.749820046537038,1.12325403468203
gene-LOC111117761,0.483922204526304,1.14842202603635,0.542960900756664,1.09888294813951
gene-LOC111117762,1.26642101355542,2.32381060697368,0.838168903678272,1.73902617775551
gene-LOC111117763,0.320317284684518,1.03157635578564,0.654969774176525,0.617598216709678
gene-LOC111117764,0.636572169543465,1.00836822418547,0.732015320879657,1.50589355026871
gene-LOC111117765,0.182978758943466,0.396936751164551,0.498477330710675,0.47220290454665
gene-LOC111117766,0.544630989306524,0.653769210776927,0.587592915389971,0.405303477334439
gene-LOC111117767,0.464808807632581,1.54001338786926,0.746871108256902,1.31936625768972
gene-LOC111117768,0.373580614815224,0.814336005658501,0.517141154985023,1.3033030379117
gene-LOC111117769,0.478390689878715,0.788087518007904,0.260745313877214,0.420075013086553
gene-LOC111117770,0.315884189294284,1.14930191279931,0.328188028669597,0.389262333092654
gene-LOC111117771,0.425810026524902,0.372109887361288,0.394410537214362,0.780837919570164
gene-LOC111117772,0.412310206392922,0.528028525831623,0.744178719110619,0.511787525880083
gene-LOC111117773,0.323575193483084,0.694723642009291,0.537391002562505,0.419707411697277
gene-LOC111117774,0.532119251458384,0.327287765278473,0.295788210721998,0.194918249879972
gene-LOC111117775,0.596032562658389,0.818306462588735,0.589153774140861,0.881566510661242
gene-LOC111117776,0.856775071371935,0.717696991944511,0.52116613291769,2.28420615255091
gene-LOC111117777,1.07042616608099,0.657232454941895,1.65631850612543,1.4623911071068
gene-LOC111117778,2.125,NA,1.39249284546515,2.45147049352366
gene-LOC111117779,NA,NA,NA,NA
gene-LOC111117780,0.425429167706003,2.55008295058526,1.24744331672529,NA
gene-LOC111117781,0.44826259367108,1.48337737547556,0.771494988790453,1.2245650727131
gene-LOC111117782,0.65945912058644,0.540976061754989,0.703712529504409,0.789991818109602
gene-LOC111117783,1.23868427130932,2.49444328992244,1.17010206485229,2.91681547239451
gene-LOC111117784,0.696184243395179,2.05503228050675,0.712367927195914,2.3108095473017
gene-LOC111117785,0.932976461218448,1.24394071030692,0.683442619824741,1.14426234435097
gene-LOC111117786,0.260755199277957,2.91681547239451,1.12368009138436,2.0272579204762
gene-LOC111117787,0.497967806404369,1.26096660866054,0.542390965089806,1.49662098449657
gene-LOC111117788,0.585380477602429,1.01273287005948,0.379898501835407,1.3292855353265
gene-LOC111117789,0.540265627885674,1.63996714788072,0.365264963785611,1.37769367820832
gene-LOC111117790,0.808018363129365,1.6319277708969,0.666495870855528,1.16546664274102
gene-LOC111117791,0.665883270546607,0.711216486305043,0.874747729177704,0.615038526994472
gene-LOC111117792,1.15638691681049,1.79731007115235,1.42897263291156,0.887764832439918
gene-LOC111117793,0.107142316963627,1.13258569437561,0.813732793252867,0.641709077120253
gene-LOC111117794,NA,1.29396846580195,2.55155181539914,1.29466127797768
gene-LOC111117795,NA,NA,NA,NA
gene-LOC111117796,0.761774814818256,2.29933990614512,0.974350679363445,2.91681547239451
gene-LOC111117797,0.547037573882728,1.5626694681149,0.58645011546543,1.69324281385911
gene-LOC111117798,0.587246926435093,1.53894283913164,0.515026922472093,2.15509949775625
gene-LOC111117799,0.207310620436672,0.872907993631505,0.456189137080592,0.597556467591779
gene-LOC111117800,0.226112663397043,1.82209422188023,0.59493286036329,0.930065397636327
gene-LOC111117801,0.354764607789072,1.33945110475777,0.556519327198214,2.02073555056972
gene-LOC111117802,0.46720255986261,1.64562825332694,0.596700265419518,2.09343092256528
gene-LOC111117803,0.235635092187315,0.274194706323663,0.342129010975713,0.43616590181714
gene-LOC111117804,1.13884513317357,1.72476938711948,0.734200442074097,0.677516358093986
gene-LOC111117805,0.527767404554427,1.60564509633991,0.502115314380897,1.17821507242269
gene-LOC111117806,1.39227235273086,1.74989920384823,1.44756163956874,1.10135265143566
gene-LOC111117807,0.946405893457052,2.91681547239451,1.06951750084657,1.96068581678721
gene-LOC111117808,0.570800609305446,2.28528087057125,0.531855455377503,0.929419732725628
gene-LOC111117809,0.974374680789176,2.03995838619972,0.833806481448968,0.724029286370673
gene-LOC111117810,0.567206580842248,1.81849300861571,0.475966151241784,1.54507028125065
gene-LOC111117811,0.935426662365846,1.3397949866164,0.545100836714147,1.0659415560737
gene-LOC111117812,0.690495759455312,1.57131901905009,1.15639476831006,1.2087356707289
gene-LOC111117813,0.784073666023578,1.78492820575032,0.797509819320259,2.55132445531961
gene-LOC111117814,0.992921420732804,2.34442899071384,0.774790425953966,2.0135937249217
gene-LOC111117815,1.18342695818721,2.66881715207813,0.778010772427785,1.78308672796601
gene-LOC111117816,0.701112684517607,1.79541574711359,0.871653537797838,0.523816915111328
gene-LOC111117817,0.579359522058942,1.81866327396211,0.564214087338513,1.38920114711839
gene-LOC111117818,0.478674382176935,0.196651188078767,0.548818560587129,0.629827346073418
gene-LOC111117819,0.895239493139606,2.49814271502605,0.740002197620161,1.92640811167313
gene-LOC111117820,0.425750411377255,0.924219577653479,0.324078490509657,0.842777636777589
gene-LOC111117821,0.420155664370564,0.720380386727124,0.48793901485097,0.991309384328154
gene-LOC111117822,1.83122708970292,2.91681547239451,1.94653359551514,2.3218668179647
gene-LOC111117823,0.888433393010101,0.894881599199984,0.846908025105391,0.949248076769798
gene-LOC111117824,0.774286218678596,0.878218397983491,0.563731760204951,1.02684128701927
gene-LOC111117825,1.00845197062125,0.860216793838548,1.1837525019982,0.405057080451604
gene-LOC111117826,2.125,1.98868036803142,NA,1.73349250110006
gene-LOC111117827,1.59709746586335,2.59205993829185,1.1802020264483,2.91681547239451
gene-LOC111117828,0.403376531133904,1.42874342085587,0.352496479840954,0.842445602539968
gene-LOC111117829,0.46745229802606,1.71646925051591,0.497857298316694,1.16588427052127
gene-LOC111117830,2.125,1.32028865115683,1.67044884885027,2.5683244137054
gene-LOC111117831,2.125,2.91681547239451,NA,2.91681547239451
gene-LOC111117832,NA,NA,2.55155181539914,NA
gene-LOC111117833,0.80267938011356,1.56073148363434,0.93053750631887,2.68030006966528
gene-LOC111117834,1.11441137056828,2.91681547239451,2.55155181539914,1.92798452654842
gene-LOC111117835,0.569860780223792,1.4424499475896,0.495302873838469,2.91681547239451
gene-LOC111117836,0.81114229548785,1.03494791145193,0.703229212390295,1.11291461622222
gene-LOC111117837,1.89151940403088,NA,1.92942047028998,2.91681547239451
gene-LOC111117838,NA,1.93584348030495,1.41133255037384,1.70481260223659
gene-LOC111117839,NA,NA,1.98724030829328,2.91681547239451
gene-LOC111117840,0.530531963678864,0.426177241576571,0.405895114477923,0.323642613956531
gene-LOC111117841,0.416615573953026,0.812898676054367,0.605712070659675,0.838024273514706
gene-LOC111117842,0.820290033894603,0.734620694872272,1.07037759118202,0.623676367168951
gene-LOC111117843,1.0661443770298,1.59638450324746,1.80689607657074,0.879674481465939
gene-LOC111117844,0.653629161182287,2.47504561321742,0.550870859414826,1.37231448092441
gene-LOC111117845,0.336208706854564,0.649121221525657,1.2310042724029,0.419232360728928
gene-LOC111117846,0.355915809423464,0.603593258888279,0.312061126502404,0.512707725628522
gene-LOC111117847,2.125,2.91681547239451,0.842501294243143,2.91681547239451
gene-LOC111117848,0.460429622644783,1.87231373880497,0.740232838608631,1.2004532386598
gene-LOC111117849,0.735180927679609,1.61267050467174,0.608940507432295,1.44412315908383
gene-LOC111117850,0.436316759834762,0.760941914260011,0.350018141287936,0.719553938763885
gene-LOC111117851,0.937454754610385,0.914256596736886,0.85540708191517,0.76166927145655
gene-LOC111117852,0.643105631243834,0.519612561405681,0.677771217551801,0.323315935625792
gene-LOC111117853,0.520404821799654,2.65090681054456,0.490904869088633,1.6442652492684
gene-LOC111117854,0.548563224097474,1.4728065749709,0.97314306860109,1.51577168364222
gene-LOC111117855,0.844153693326719,1.62712472525665,1.19156567128496,0.785648523459984
gene-LOC111117856,0.599030457467865,1.31505537263233,1.27760207372931,0.737819393794914
gene-LOC111117857,0.59222447385021,0.791913512762485,0.742987385076978,0.687903742364996
gene-LOC111117858,0.497461980778827,0.162187602504848,0.406390094679812,0.244186370119279
gene-LOC111117859,0.780351700431123,1.11091306985711,1.31151293077103,0.834327720039525
gene-LOC111117860,0.927248176838223,2.91681547239451,2.01045080294049,1.5396622956617
gene-LOC111117861,0.882465553359524,0.709271572768811,0.53592722163493,0.742926714574217
gene-LOC111117862,0.118739030603561,0.404457777958631,0.282018333628801,0.371586992493211
gene-LOC111117863,0.589226520541213,1.59168951058938,0.510152791002269,1.93166255377849
gene-LOC111117864,1.23343088118667,1.13264102624347,1.7625043627818,1.25445270780559
gene-LOC111117865,1.05052941560215,1.43868899296555,0.698789972373522,1.38093684696577
gene-LOC111117866,0.313169156346314,0.430306313517846,0.333203479335966,0.318399122008363
gene-LOC111117867,0.571055728300892,1.25633941258323,0.48671830970124,0.524161714301603
gene-LOC111117868,0.40977161557911,0.719309900913964,0.337048931439007,0.589827983480336
gene-LOC111117869,0.417560589184272,0.464219324898777,0.404800031410493,0.331365424322022
gene-LOC111117870,0.469484358851388,2.28486603757588,0.404742450326642,1.31447601227946
gene-LOC111117871,2.125,2.84121431804619,2.02283238303913,1.37818636580988
gene-LOC111117872,0.251952914852849,0.368850115388178,0.299561389644577,0.394175608489234
gene-LOC111117873,0.270010616759103,0.878269118538109,0.618864179264016,1.60136453052603
gene-LOC111117874,0.391820859140304,0.720931131912212,0.410334459741759,0.495451962556323
gene-LOC111117875,0.541317290632476,0.816217682066621,0.675700972217224,2.91681547239451
gene-LOC111117876,1.5772061233237,2.91681547239451,2.26471628612217,NA
gene-LOC111117877,0.597019032308586,0.751411985982679,0.995487139366271,0.403353775137294
gene-LOC111117878,0.527162451524677,2.18599185964071,0.681390407281088,1.50216047509995
gene-LOC111117879,0.636669733196016,0.704921494355341,0.510189593222796,0.684905634333064
gene-LOC111117880,0.624097206780349,0.965532676772022,0.677109454967035,0.714976084943632
gene-LOC111117881,0.25896673231502,1.38228681192988,0.469029045133192,1.52289640323007
gene-LOC111117882,1.13406859295512,0.481963331313292,1.34923889509131,0.345345164651872
gene-LOC111117883,1.30795575455788,0.901182156124964,0.741868958851843,1.00224933319645
gene-LOC111117884,NA,NA,2.55155181539914,NA
gene-LOC111117885,0.720592496411546,2.27516387566455,1.62601634141436,2.58820245154044
gene-LOC111117886,0.381678131986812,1.45374930162369,0.541931416160308,1.42042159604693
gene-LOC111117887,0.618771603001299,2.51166568639001,0.589644152662166,1.88632401551361
gene-LOC111117888,0.470486437473929,0.737807185218696,0.419626986498907,1.44706693169577
gene-LOC111117889,0.793959483032774,1.11020410901459,0.687164766460785,0.855062201085667
gene-LOC111117890,1.04213368860292,0.401392888350405,0.764168167926192,0.751026513336716
gene-LOC111117891,1.07750095983019,0.637229386679874,1.02929172418401,0.611021080001538
gene-LOC111117892,0.636095523914422,0.46218531240659,0.449473045260299,0.809556584280029
gene-LOC111117893,0.741607562948988,0.922103092074547,0.613648807446205,0.722193814777539
gene-LOC111117894,0.518087437058137,0.970118316326615,0.480374260808531,0.699257958786431
gene-LOC111117895,0.604638812961443,2.63143063944688,0.489712077968939,1.6421577304598
gene-LOC111117896,0.937215790366961,1.31163451882633,1.28589529936004,0.894260802312459
gene-LOC111117897,2.125,2.45285621603419,0.526515813912212,2.91681547239451
gene-LOC111117898,1.012228120457,2.91681547239451,0.93729242258722,2.91681547239451
gene-LOC111117899,0.659774762510813,0.837045464175171,0.848666873973022,0.679968163805991
gene-LOC111117900,1.12748725638751,2.23213789126755,0.699877278974258,2.04393936447728
gene-LOC111117901,0.524360702276249,0.732427363075392,0.50506257689066,0.360145473348802
gene-LOC111117902,0.553577889219914,1.87418957605367,0.293147197206436,0.682652896894142
gene-LOC111117903,0.756765163746667,1.67043770888719,0.697369843658658,1.43756828216783
gene-LOC111117904,0.33864449953537,0.304687259485433,0.167748253509416,0.279035888528444
gene-LOC111117905,0.926958573853256,1.42725189267905,0.809310142321631,0.822108818396831
gene-LOC111117909,0.237515916864437,0.305540111176457,0.160805204169531,0.529938984848813
gene-LOC111117910,0.436378807975019,0.746689472045092,0.360589027715256,0.600185584516912
gene-LOC111117911,0.53875045924263,0.610591470764251,0.495858249653108,0.258067137779315
gene-LOC111117912,0.421973847637891,0.499709763893408,0.396940179204335,0.46010292418014
gene-LOC111117913,0.772883259481794,2.19603453679018,0.655206834679586,0.888946092613493
gene-LOC111117914,0.552123876004599,1.46304742458041,0.458517043806728,0.783814940414922
gene-LOC111117915,0.480401688267503,1.65654912116876,0.423720961180476,0.978946488894917
gene-LOC111117916,0.381149904579042,1.23497448059622,0.38083021412851,0.568832340223774
gene-LOC111117917,0.418617055870162,0.943754984912025,0.612294013336936,1.20297223988725
gene-LOC111117918,0.198754691544673,1.46507283344576,0.506761446467007,1.34309252406247
gene-LOC111117919,0.429621568733224,1.28311115117292,0.534060521884462,1.41345047982959
gene-LOC111117920,0.500739508393381,1.06955558822132,0.674501080204269,1.29557237773732
gene-LOC111117921,0.0792545854764466,0.196155036830779,0.232278486925538,0.253908931996382
gene-LOC111117922,0.117060379814627,0.229787800408349,0.142337905277787,0.128431968249113
gene-LOC111117923,1.65915762166985,2.91681547239451,1.40233062225037,1.79781236596333
gene-LOC111117924,0.206036397719927,0.67319813216522,0.21248236400017,1.09471787859953
gene-LOC111117925,0.427857570434365,1.80742574918179,0.376106125577734,0.720467004275163
gene-LOC111117926,0.394656415269555,1.63114517853737,0.46714975005367,1.26154873624815
gene-LOC111117927,1.24234860351821,1.40383705590035,0.370175108931728,1.66961444163563
gene-LOC111117928,0.38599389469037,0.305166366801162,0.426715250751641,0.168691875145148
gene-LOC111117929,0.678206665225587,1.76125286878686,0.872356078490673,1.37487258575557
gene-LOC111117930,0.391723830690085,2.30759783172838,1.0057700919214,1.31388845389278
gene-LOC111117931,0.72755401469226,1.58769001130066,0.877566377831922,1.17247704182
gene-LOC111117932,0.771984113848972,2.03657792339206,1.76787762455878,1.36402949912145
gene-LOC111117933,0.789787028228012,2.18503022414145,1.1084535761368,1.22387700986071
gene-LOC111117934,0.727429300645553,1.47151789982539,0.844466692802228,1.57541820811004
gene-LOC111117935,0.428409855443962,1.41877040351962,0.484111611789869,0.939069575300292
gene-LOC111117936,0.914065434123685,2.23279779378491,0.602168932570646,1.7317902438836
gene-LOC111117937,0.610278893464136,1.50153150227499,1.09852944410561,2.26568619699361
gene-LOC111117938,0.923429047005702,1.08188156058296,1.01209031716297,1.55430133291163
gene-LOC111117939,0.802262008315249,NA,1.16198562153991,NA
gene-LOC111117940,0.848327569888094,1.57231508054417,2.27883469508362,1.50393514703503
gene-LOC111117941,0.768602816305772,1.43838694152432,0.692462013268286,1.22267100745571
gene-LOC111117942,0.637158398391052,1.65871147887599,0.298158858544335,1.40422969453746
gene-LOC111117943,0.494500275660314,1.10301008989465,0.49410829018578,1.03557558442171
gene-LOC111117944,0.124162858305391,0.249694572229652,0.230133861432788,0.172810073928255
gene-LOC111117945,0.325145859635251,1.17743839785291,0.597707690242623,0.99279161982396
gene-LOC111117946,0.184409500595491,1.53423884277299,0.300339017138238,1.16127032516496
gene-LOC111117947,0.249885268671371,0.380599858565874,0.347564380497254,0.277494942873403
gene-LOC111117948,0.424111760286544,0.621111749812228,0.23003964882322,0.934488302575617
gene-LOC111117949,0.508236098706892,0.372724988031092,0.41572215094261,0.31401510222138
gene-LOC111117950,0.331822990877352,0.742174472246391,0.350897599385404,0.460155311223184
gene-LOC111117951,0.663558730479086,1.62912777108353,0.733335152060037,1.66815069302954
gene-LOC111117952,0.235983525076111,0.471714860386992,0.218025528960361,0.472962110744021
gene-LOC111117953,0.40186426421898,0.593089680849341,1.42289349181749,0.334550913866456
gene-LOC111117954,0.233661446251292,0.36212112352264,0.389384598865739,0.438082566493005
gene-LOC111117955,0.49908154264125,0.526211961407075,0.380550657002284,1.44462261768202
gene-LOC111117956,0.764976103318743,1.42325834516174,0.676502773786655,0.668979738818755
gene-LOC111117957,0.767552567978946,1.5153983654931,0.53471036324632,NA
gene-LOC111117958,1.25133617434496,2.91681547239451,1.23217061518404,2.00568392324671
gene-LOC111117959,0.467371411868648,1.12360735735946,0.442942031368188,0.627781306700716
gene-LOC111117960,0.550112695338986,1.68025974320169,0.242661153686889,1.35457459840769
gene-LOC111117961,0.390989767819624,0.816925326297586,0.468312728161225,1.57062047923081
gene-LOC111117962,0.336234854920259,2.03397588525561,0.487051311797045,1.90957247453879
gene-LOC111117963,0.40334807949456,0.461164924277478,0.495976549329143,0.436461664928558
gene-LOC111117964,0.700463147360896,0.362416907028719,0.619378854774083,0.30287145341167
gene-LOC111117965,0.339026050915366,0.558744645964986,0.403009858253628,0.112027277149383
gene-LOC111117966,0.375312646382577,0.453652127321181,0.221186782127172,0.315679029340818
gene-LOC111117967,0.509808816490183,0.956841381123334,0.502306795547242,1.92404579756286
gene-LOC111117968,0.521254660052777,0.805108998863746,0.479446410374345,0.816488088711627
gene-LOC111117969,0.293107485777861,0.168039053435269,0.341042452154553,0.287599313985497
gene-LOC111117970,0.236889234184347,0.353388636102895,0.256056346232238,0.199245717952694
gene-LOC111117971,0.325075574838297,0.399774189867291,0.477880504980378,0.207412046985825
gene-LOC111117972,1.405757223734,0.4282346921208,1.30563657924308,0.214174782607876
gene-LOC111117973,0.423645546244273,0.514195725070315,0.394701080773412,0.239905163703675
gene-LOC111117974,0.545281217195451,1.25752647484647,0.529104809452615,0.388269275573779
gene-LOC111117975,0.351054954081046,0.52432311315316,0.328732106660804,0.604458563011201
gene-LOC111117976,0.35671214955023,0.399196430942394,0.225416252691365,0.448107656986148
gene-LOC111117977,0.791958903755426,1.90966519017116,1.04152432244358,1.39248213540165
gene-LOC111117978,0.457011951783475,2.22719602299912,0.457642970784699,0.699417359589396
gene-LOC111117979,0.376632629030217,1.02463267735,0.501043206648801,1.92129520225785
gene-LOC111117980,0.335852819566162,1.27004465066837,0.429571070665196,0.885637861083497
gene-LOC111117981,0.515719774682223,0.917317324433209,0.773817299782477,1.10026579281027
gene-LOC111117982,0.464053905664669,0.697661903160955,0.505754969988041,0.941498720532661
gene-LOC111117983,0.447462538260121,2.11375396894661,0.420570141384442,1.01707957693136
gene-LOC111117984,0.392972176326618,0.777437453944571,0.464644053229144,0.818586821449755
gene-LOC111117985,0.367203354433606,0.440314217202811,0.367238617334602,0.371068567296756
gene-LOC111117986,0.514525813077887,0.303225799843667,0.397716269228673,0.477394915377359
gene-LOC111117987,0.399418126718645,2.22253899696623,0.478101050281709,0.962717043989313
gene-LOC111117988,0.66668245771419,0.60340865572382,1.41711467105627,0.352464567503734
gene-LOC111117989,0.52518314820741,0.308511345998003,0.531797753794635,0.31526598517568
gene-LOC111117990,2.125,2.57549963385307,1.65349234016856,NA
gene-LOC111117991,0.497976775495955,0.639772219885087,0.47221723116876,0.634242599579962
gene-LOC111117992,1.07678042764914,0.715048514905097,0.504014103214712,1.78780871260673
gene-LOC111117993,0.103529276157914,0.198662245643977,0.293297950305235,0.161301624210859
gene-LOC111117994,0.778025868432257,0.524675301034491,0.482173451502735,0.376194666053536
gene-LOC111117995,0.227703885619356,0.612955326181087,0.265320850693085,0.370353621925519
gene-LOC111117996,0.367928556113008,0.493639268207161,0.879999952138065,0.353184735517641
gene-LOC111117997,0.379726559243967,0.320296681194093,0.161870326234954,0.300889885727473
gene-LOC111117998,0.537238599109816,0.943523901374397,0.480457354626541,1.51002059256351
gene-LOC111117999,NA,NA,NA,NA
gene-LOC111118000,0.459864874435165,2.0059242954492,0.446299654916255,1.2226494724714
gene-LOC111118001,1.14215095232993,2.50670405073826,1.14542736971602,1.47571656551233
gene-LOC111118002,0.0814653832973889,0.257999689065642,0.168645141222422,0.188913667598681
gene-LOC111118003,0.264424762806551,0.193880511508321,0.25167905463076,0.245431446489748
gene-LOC111118004,1.22734413497662,0.35322367107433,1.18008533933095,0.262205242392106
gene-LOC111118005,0.130514010838969,0.324031971687866,0.13070210047639,0.2278108995528
gene-LOC111118006,0.188916015999213,0.882175842857354,0.193030620113349,0.490337702106316
gene-LOC111118007,0.809328120786588,1.46083207534281,0.60595862037816,0.985601905984137
gene-LOC111118008,0.535851640790817,1.86428692406119,0.448865270341204,1.54436702131298
gene-LOC111118009,0.484487731430987,0.579398452390034,0.432036372868747,0.296593873339403
gene-LOC111118010,0.51462254778142,1.14165649841045,0.538696815307003,2.91681547239451
gene-LOC111118011,0.281727486905592,0.475171424183237,0.0976620443558231,0.252234693935124
gene-LOC111118012,0.165276821842398,0.185794055958462,0.14260960990578,0.130508788218571
gene-LOC111118013,0.157036918298026,0.193547083635812,0.204449581725946,0.221778781738168
gene-LOC111118014,0.603424435325125,0.328977694763325,0.436876975404879,0.416359857373336
gene-LOC111118015,0.568410405176001,1.01918353305981,0.530019773277144,0.730214882786213
gene-LOC111118016,1.05608919993041,0.455354634402973,0.76991849440135,0.751073626909973
gene-LOC111118017,0.496019039275832,2.91681547239451,0.66945909482435,2.91681547239451
gene-LOC111118018,0.539263984748568,1.01713723908029,0.700008764819359,0.627740090465787
gene-LOC111118019,0.671316876636253,0.605153963132046,0.674927310112494,0.384889350669636
gene-LOC111118020,0.421508318680731,0.553046651371076,0.259650370043439,0.297891737942498
